Season,Player,Team,Games Played,Minutes per Game,Age,Games Started,Minutes per Game,Player Per Game Field Goals Made,Player Per Game Field Goals Attempted,Player Per Game Field Goal Percentage,Player Per Game 3 Pointers Made,Player Per Game 3 Pointers Attempted,Player Per Game Two Pointers Made,Player Per Game Two Pointers Attempted,Player Per Game Two Pointers Percentage,Player Per Game Effective Field Goal Percentage,Player Per Game Free Throws Made,Player Per Game Free Throws Attempted,Player Per Game Free Throw Percentage,Player Per Game Offensive Rebounds,Player Per Game Defensive Rebounds,Player Per Game Total Rebounds,Player Per Game Assists,Player Per Game Steals,Player Per Game Blocks,Player Per Game Turnovers,Player Per Game Personal Fouls,Player Per Game Points Per Game,Player Per Game 3 Pointers Percentage,Position
2001,Chris Mullin,Golden State,20,18.7,37,8,18.7,1.8,5.3,.340,1.0,2.6,0.9,2.7,.315,.429,1.2,1.4,.857,0.5,1.6,2.1,1.0,0.8,0.5,1.0,1.4,5.8,.365,SF
2001,Tyrone Corbin,Toronto,15,7.8,38,1,7.8,0.6,2.5,.237,0.0,0.3,0.6,2.2,.273,.237,0.1,0.3,.500,0.2,0.7,0.9,0.3,0.1,0.0,0.2,1.2,1.3,.000,SF
2001,Ricky Davis,Miami,7,10.0,21,0,10.0,1.7,4.1,.414,0.1,0.1,1.6,4.0,.393,.431,1.0,1.1,.875,0.1,0.9,1.0,1.6,0.7,0.3,0.7,1.0,4.6,1.000,SG
2001,Elliot Perry,Phoenix,43,10.7,31,6,10.7,1.4,3.0,.465,0.0,0.1,1.4,2.9,.472,.469,0.4,0.5,.727,0.2,0.8,1.0,1.7,0.4,0.0,0.7,0.7,3.2,.250,PG
2001,Jake Tsakalidis,Phoenix,57,16.6,21,39,16.6,1.8,3.8,.470,0.0,0.0,1.8,3.8,.470,.470,0.9,1.6,.593,1.5,2.8,4.2,0.3,0.2,1.0,1.2,2.4,4.5,,C
2001,Stanislav Medvedenko,LA Lakers,7,5.6,21,0,5.6,1.7,3.6,.480,0.1,0.1,1.6,3.4,.458,.500,1.0,1.7,.583,0.1,1.1,1.3,0.3,0.1,0.1,0.4,1.3,4.6,1.000,PF
2001,Jonathan Bender,Indiana,59,9.7,20,7,9.7,1.1,3.2,.355,0.2,0.7,0.9,2.5,.379,.384,0.8,1.2,.735,0.2,1.0,1.3,0.5,0.1,0.5,0.7,1.2,3.3,.268,SF
2001,Samaki Walker,San Antonio,61,15.8,24,1,15.8,2.0,4.1,.480,0.0,0.0,2.0,4.1,.482,.482,1.3,2.0,.629,1.1,2.9,4.0,0.5,0.2,0.7,1.1,1.7,5.3,.333,PF
2001,Dalibor Bagaric,Chicago,35,7.4,20,0,7.4,0.5,1.9,.262,0.0,0.0,0.5,1.8,.266,.262,0.4,0.8,.464,0.6,1.0,1.6,0.3,0.3,0.5,0.6,1.3,1.3,.000,C
2001,Raja Bell,Philadelphia,5,6.0,24,0,6.0,0.4,1.4,.286,0.2,0.6,0.2,0.8,.250,.357,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.2,1.0,.333,SG
2001,Dale Davis,Portland,81,26.7,31,43,26.7,3.0,6.0,.497,0.0,0.0,3.0,6.0,.501,.497,1.2,1.9,.632,2.9,4.6,7.5,1.3,0.5,0.9,0.8,2.5,7.2,.000,C
2001,Robert Horry,LA Lakers,79,20.1,30,1,20.1,1.9,4.8,.387,0.7,2.0,1.2,2.8,.415,.458,0.7,1.1,.711,1.2,2.6,3.7,1.6,0.7,0.7,1.0,2.7,5.2,.346,PF
2001,Adrian Griffin,Boston,44,8.6,26,0,8.6,0.8,2.2,.340,0.2,0.6,0.5,1.6,.338,.387,0.4,0.5,.750,0.6,1.4,2.0,0.6,0.4,0.1,0.4,1.0,2.1,.346,SF
2001,Wesley Person,Cleveland,44,21.8,29,22,21.8,2.9,6.6,.438,0.8,1.9,2.1,4.7,.452,.497,0.5,0.7,.800,0.3,2.7,3.0,1.5,0.6,0.3,0.9,1.4,7.1,.405,SG
2001,Chris Herren,Boston,25,16.3,25,7,16.3,1.2,3.8,.302,0.6,2.2,0.5,1.6,.317,.385,0.4,0.5,.750,0.2,0.7,0.8,2.2,0.6,0.0,0.8,1.7,3.3,.291,PG
2001,Reggie Slater,Minnesota,55,12.5,30,16,12.5,1.6,3.2,.514,0.0,0.0,1.6,3.2,.514,.514,1.3,2.0,.673,1.4,2.0,3.4,0.5,0.3,0.2,0.8,2.3,4.6,,PF
2001,Greg Anthony,Portland,58,14.8,33,0,14.8,1.7,4.4,.383,1.1,2.7,0.6,1.6,.340,.512,0.4,0.6,.657,0.4,0.7,1.1,1.4,0.7,0.1,0.7,1.1,4.9,.409,PG
2001,Eddie Robinson,Charlotte,67,17.9,24,6,17.9,3.2,6.1,.531,0.0,0.1,3.2,6.0,.531,.533,1.0,1.3,.727,0.9,2.1,3.0,0.9,0.7,0.5,0.6,1.0,7.4,.500,SF
2001,Bryant Stith,Boston,78,32.1,30,74,32.1,3.1,7.8,.401,1.2,3.1,2.0,4.7,.417,.475,2.2,2.7,.845,0.8,2.8,3.6,2.2,1.2,0.2,1.2,2.3,9.7,.376,SG
2001,Michael Smith,Washington,79,20.4,28,29,20.4,1.3,2.8,.486,0.0,0.0,1.3,2.7,.488,.486,1.1,1.9,.578,2.2,4.9,7.1,1.3,0.7,0.5,0.8,2.0,3.8,.000,PF
2001,Robert Pack,Denver,74,17.0,31,11,17.0,2.4,5.8,.425,0.2,0.4,2.3,5.3,.428,.439,1.4,1.9,.766,0.4,1.4,1.9,4.0,0.9,0.0,1.8,1.5,6.5,.387,PG
2001,Ben Wallace,Detroit,80,34.5,26,80,34.5,2.7,5.5,.490,0.0,0.1,2.7,5.4,.492,.491,1.0,3.0,.336,3.8,9.4,13.2,1.5,1.3,2.3,1.5,2.4,6.4,.250,C
2001,Nick Van Exel,Denver,71,37.9,29,70,37.9,6.5,15.7,.414,1.9,5.0,4.6,10.6,.431,.474,2.9,3.5,.819,0.6,2.8,3.4,8.5,0.9,0.3,2.3,1.5,17.7,.377,PG
2001,Ron Harper,LA Lakers,47,24.2,37,46,24.2,2.7,5.8,.469,0.4,1.5,2.3,4.2,.543,.504,0.7,1.0,.708,1.0,2.6,3.5,2.4,0.8,0.5,1.3,1.5,6.5,.264,PG
2001,Doug Christie,Sacramento,81,36.3,30,81,36.3,3.8,9.7,.395,1.2,3.1,2.7,6.6,.403,.454,3.5,3.9,.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8,12.3,.376,SG
2001,Ira Bowman,Atlanta,3,6.3,27,0,6.3,0.0,0.7,.000,0.0,0.0,0.0,0.7,.000,.000,0.0,0.0,,0.3,0.3,0.7,2.3,0.0,0.0,0.3,0.0,0.0,,PG
2001,Rasheed Wallace,Portland,77,38.2,26,75,38.2,7.7,15.3,.501,0.7,2.1,7.0,13.2,.530,.523,3.2,4.2,.766,1.9,5.9,7.8,2.8,1.2,1.8,2.1,2.7,19.2,.321,PF
2001,Jason Kidd,Phoenix,77,39.8,27,76,39.8,5.9,14.2,.411,0.9,3.0,5.0,11.2,.442,.443,4.3,5.2,.814,1.2,5.2,6.4,9.8,2.2,0.3,3.7,2.2,16.9,.297,PG
2001,Antonio Davis,Toronto,78,35.0,32,77,35.0,4.8,11.1,.433,0.0,0.0,4.8,11.1,.434,.433,4.1,5.4,.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7,.000,C
2001,Eddie Gill,Brooklyn,8,19.0,22,0,19.0,2.0,5.1,.390,0.4,1.1,1.6,4.0,.406,.427,0.5,0.6,.800,0.0,1.1,1.1,3.0,0.5,0.1,1.3,1.1,4.9,.333,PG
2001,John Crotty,Utah,31,8.5,31,0,8.5,0.7,2.1,.338,0.1,0.2,0.6,1.9,.310,.369,0.5,0.6,.895,0.4,0.5,0.9,1.1,0.2,0.0,0.6,1.0,2.1,.571,PG
2001,Travis Best,Indiana,77,31.9,28,21,31.9,4.5,10.2,.440,0.5,1.3,4.0,9.0,.449,.464,2.4,2.9,.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9,.381,PG
2001,Jamal Mashburn,Charlotte,76,39.3,28,76,39.3,7.5,18.3,.413,1.4,3.8,6.2,14.5,.428,.450,3.7,4.8,.766,1.2,6.4,7.6,5.4,1.1,0.2,2.8,2.4,20.1,.356,SF
2001,Jason Terry,Atlanta,82,37.7,23,77,37.7,7.3,16.7,.436,1.5,3.8,5.8,12.8,.448,.481,3.7,4.4,.846,0.5,2.8,3.3,4.9,1.3,0.1,2.9,2.5,19.7,.395,SG
2001,Scott Williams,Milwaukee,66,19.3,32,31,19.3,2.6,5.5,.474,0.0,0.1,2.6,5.4,.476,.475,0.9,1.1,.857,1.5,4.0,5.5,0.5,0.7,0.5,0.6,2.7,6.1,.250,C
2001,Morris Peterson,Toronto,80,22.6,23,49,22.6,3.6,8.4,.431,0.8,2.1,2.8,6.4,.447,.478,1.3,1.8,.717,1.4,1.8,3.2,1.3,0.8,0.3,1.0,2.1,9.3,.382,SG
2001,Calvin Booth,Dallas,15,19.5,24,7,19.5,3.1,5.6,.548,0.0,0.0,3.1,5.6,.548,.548,1.3,2.2,.606,1.6,3.2,4.8,1.3,0.8,2.0,1.1,3.7,7.5,,C
2001,Sam Jacobson,Minnesota,14,4.2,25,0,4.2,0.6,1.3,.500,0.0,0.0,0.6,1.3,.500,.500,0.1,0.2,.667,0.2,0.2,0.4,0.3,0.2,0.0,0.0,1.4,1.4,,PG
2001,Elden Campbell,Charlotte,78,30.0,32,78,30.0,4.7,10.7,.440,0.0,0.1,4.7,10.6,.443,.440,3.7,5.2,.709,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1,.000,PF
2001,Austin Croshere,Indiana,81,23.1,25,23,23.1,3.4,8.7,.394,0.9,2.6,2.5,6.1,.417,.444,2.5,2.9,.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,10.1,.338,PF
2001,Reggie Miller,Indiana,81,39.3,35,81,39.3,6.4,14.5,.440,2.1,5.7,4.3,8.8,.487,.512,4.0,4.3,.928,0.5,3.0,3.5,3.2,1.0,0.2,1.6,2.0,18.9,.366,SG
2001,Vince Carter,Toronto,75,39.7,24,75,39.7,10.2,22.1,.460,2.2,5.3,8.0,16.8,.477,.509,5.1,6.7,.765,2.3,3.2,5.5,3.9,1.5,1.1,2.2,2.7,27.6,.408,SF
2001,Charles Oakley,Toronto,78,35.5,37,77,35.5,3.9,10.1,.388,0.1,0.6,3.8,9.4,.399,.395,1.6,1.9,.836,1.8,7.7,9.5,3.4,1.0,0.6,1.8,3.3,9.6,.224,PF
2001,Doug Overton,Brooklyn,12,26.3,31,9,26.3,2.9,7.8,.376,0.8,2.7,2.1,5.1,.410,.430,0.3,0.4,.600,0.1,1.9,2.0,4.4,0.3,0.0,1.3,1.7,6.9,.313,PG
2001,Michael Dickerson,Memphis,70,37.4,25,69,37.4,6.1,14.6,.417,1.2,3.3,4.8,11.3,.429,.459,2.9,3.9,.763,1.0,2.3,3.3,3.3,0.9,0.4,2.3,3.0,16.3,.374,SG
2001,Cedric Ceballos,Miami,27,14.6,31,0,14.6,2.7,5.9,.462,0.4,1.2,2.3,4.6,.496,.497,1.1,1.2,.879,1.0,2.0,3.0,0.5,0.4,0.1,0.9,1.6,6.9,.333,SF
2001,David Benoit,Utah,49,9.1,32,2,9.1,1.4,3.0,.483,0.1,0.3,1.3,2.7,.493,.500,0.6,0.8,.795,0.4,1.2,1.7,0.4,0.1,0.1,0.6,1.5,3.6,.385,SF
2001,Chris Dudley,Phoenix,53,11.6,35,33,11.6,0.5,1.4,.397,0.0,0.0,0.5,1.4,.397,.397,0.3,0.7,.389,1.2,2.2,3.5,0.3,0.3,0.5,0.5,2.1,1.4,,C
2001,Kendall Gill,Brooklyn,31,28.8,32,26,28.8,3.5,10.4,.331,0.1,0.5,3.3,10.0,.333,.337,2.1,2.9,.722,1.0,3.2,4.2,2.8,1.5,0.2,1.5,2.1,9.1,.286,SG
2001,Sam Cassell,Milwaukee,76,35.6,31,75,35.6,7.1,14.9,.474,0.4,1.3,6.7,13.6,.490,.488,3.6,4.3,.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2,.306,PG
2001,Karl Malone,Utah,81,35.7,37,81,35.7,8.3,16.6,.498,0.0,0.1,8.2,16.5,.499,.499,6.6,8.3,.793,1.4,6.9,8.3,4.5,1.1,0.8,3.0,2.7,23.2,.400,PF
2001,Dell Curry,Toronto,71,13.5,36,1,13.5,2.3,5.4,.424,0.9,2.0,1.4,3.3,.422,.505,0.6,0.7,.843,0.2,1.0,1.2,1.1,0.4,0.1,0.5,0.9,6.0,.428,SG
2001,Etdrick Bohannon,Cleveland,6,3.2,27,0,3.2,0.3,0.7,.500,0.0,0.0,0.3,0.7,.500,.500,0.7,0.7,1.000,0.5,0.7,1.2,0.0,0.0,0.3,0.2,0.7,1.3,,PF
2001,Jerome Williams,Toronto,26,14.5,27,0,14.5,1.8,3.6,.516,0.0,0.0,1.8,3.5,.522,.516,1.3,1.7,.778,1.3,2.7,4.0,0.5,0.7,0.4,0.6,1.7,5.0,.000,PF
2001,Jacque Vaughn,Utah,82,19.8,25,0,19.8,2.1,4.8,.433,0.4,1.0,1.7,3.8,.444,.471,1.6,2.0,.780,0.2,1.6,1.8,3.9,0.6,0.0,1.6,1.8,6.1,.385,PG
2001,Tim Hardaway,Miami,77,33.9,34,77,33.9,5.3,13.5,.392,2.5,6.7,2.8,6.8,.417,.482,1.9,2.4,.801,0.3,2.3,2.6,6.3,1.2,0.1,2.5,2.0,14.9,.366,PG
2001,Danny Ferry,San Antonio,80,21.1,34,29,21.1,2.2,4.7,.475,0.9,2.0,1.4,2.7,.493,.568,0.3,0.4,.733,0.7,2.1,2.8,0.9,0.4,0.3,0.6,2.1,5.6,.449,SF
2001,Brian Cardinal,Detroit,15,8.4,23,0,8.4,0.7,2.1,.323,0.0,0.3,0.7,1.7,.385,.323,0.7,1.2,.611,0.5,1.0,1.5,0.2,0.5,0.1,0.6,1.8,2.1,.000,PF
2001,Tyrone Hill,Philadelphia,76,31.1,32,75,31.1,3.7,7.7,.474,0.0,0.0,3.7,7.7,.474,.474,2.3,3.6,.630,3.1,5.9,9.0,0.6,0.5,0.4,1.7,3.2,9.6,.000,PF
2001,Arvydas Sabonis,Portland,61,21.3,36,42,21.3,4.0,8.5,.479,0.0,0.2,4.0,8.2,.491,.480,2.0,2.6,.776,0.8,4.6,5.4,1.5,0.7,1.0,1.4,2.2,10.1,.067,C
2001,Eddie Jones,Miami,63,36.2,29,58,36.2,6.2,13.8,.445,1.4,3.8,4.7,10.0,.471,.497,3.6,4.3,.844,1.2,3.4,4.6,2.7,1.7,0.9,2.1,2.9,17.4,.378,SG
2001,Mark Madsen,LA Lakers,70,9.2,25,3,9.2,0.8,1.6,.487,0.0,0.0,0.8,1.6,.482,.491,0.4,0.5,.703,1.1,1.1,2.2,0.3,0.1,0.1,0.4,1.6,2.0,1.000,PF
2001,Vitaly Potapenko,Boston,82,23.2,25,7,23.2,3.0,6.4,.476,0.0,0.0,3.0,6.4,.476,.476,1.4,1.9,.728,2.5,3.5,6.0,0.8,0.6,0.3,1.3,2.8,7.5,,C
2001,Devean George,LA Lakers,59,10.1,23,1,10.1,1.1,3.5,.309,0.3,1.2,0.8,2.4,.353,.345,0.7,0.9,.709,0.6,1.3,1.9,0.3,0.3,0.3,0.6,1.5,3.1,.221,SF
2001,Jim Jackson,Cleveland,39,29.2,30,26,29.2,4.2,10.6,.390,0.3,1.1,3.9,9.6,.408,.402,1.7,2.2,.786,0.9,2.8,3.7,2.9,0.9,0.2,2.1,2.5,10.3,.238,SF
2001,Jamie Feick,Brooklyn,6,24.8,26,0,24.8,1.3,3.8,.348,0.0,0.0,1.3,3.8,.348,.348,1.0,2.0,.500,2.0,7.3,9.3,0.8,1.3,0.5,1.2,2.5,3.7,,C
2001,Cherokee Parks,LA,52,16.8,28,31,16.8,2.2,4.5,.492,0.0,0.1,2.2,4.4,.504,.492,0.4,0.5,.704,1.1,2.5,3.6,0.8,0.4,0.5,0.6,2.0,4.8,.000,C
2001,Lee Nailon,Charlotte,42,11.2,25,0,11.2,1.6,3.2,.485,0.0,0.0,1.6,3.2,.489,.485,0.8,1.0,.744,0.7,1.5,2.2,0.6,0.2,0.1,0.6,1.4,3.9,.000,SF
2001,Jim McIlvaine,Brooklyn,18,10.7,28,3,10.7,0.6,1.6,.357,0.0,0.0,0.6,1.6,.357,.357,0.4,0.7,.667,0.4,1.5,1.9,0.2,0.4,0.8,0.5,1.9,1.6,,C
2001,Ryan Bowen,Denver,57,12.2,25,0,12.2,1.4,2.5,.556,0.1,0.2,1.3,2.3,.571,.569,0.5,0.8,.614,1.1,0.9,2.0,0.5,0.6,0.2,0.4,1.7,3.4,.364,SF
2001,Mateen Cleaves,Detroit,78,16.3,23,8,16.3,2.1,5.1,.400,0.1,0.2,2.0,4.9,.405,.406,1.2,1.8,.708,0.3,1.4,1.7,2.7,0.6,0.0,1.8,2.0,5.4,.294,PG
2001,Clifford Robinson,Phoenix,82,33.5,34,82,33.5,6.1,14.5,.422,1.1,3.0,5.0,11.4,.439,.460,3.1,4.4,.709,1.3,2.8,4.1,2.9,1.1,1.0,2.3,3.1,16.4,.361,PF
2001,Jamaal Magloire,Charlotte,74,14.8,22,0,14.8,1.6,3.7,.450,0.0,0.0,1.6,3.6,.454,.450,1.3,2.0,.655,1.4,2.6,4.0,0.4,0.2,1.1,0.8,1.9,4.6,.000,C
2001,Dean Garrett,Minnesota,70,11.9,34,21,11.9,1.1,2.2,.481,0.0,0.0,1.1,2.2,.481,.481,0.4,0.6,.692,0.9,2.2,3.1,0.3,0.4,0.7,0.4,1.3,2.5,,C
2001,Eddie House,Miami,50,11.0,22,0,11.0,2.1,4.9,.421,0.4,1.1,1.7,3.8,.443,.460,0.5,0.7,.686,0.1,0.7,0.8,1.0,0.3,0.0,0.7,1.2,5.0,.345,PG
2001,Vlade Divac,Sacramento,81,29.9,32,81,29.9,4.5,9.3,.482,0.0,0.2,4.4,9.1,.486,.485,3.0,4.3,.691,2.6,5.8,8.3,2.9,1.1,1.1,2.4,3.0,12.0,.286,C
2001,Fred Hoiberg,Chicago,74,30.4,28,37,30.4,2.9,6.7,.438,1.4,3.4,1.5,3.3,.465,.542,1.8,2.1,.866,0.3,3.9,4.2,3.6,1.3,0.2,1.0,2.1,9.1,.412,SG
2001,P.J. Brown,Charlotte,80,35.1,31,79,35.1,3.1,7.0,.444,0.0,0.1,3.1,7.0,.447,.444,2.2,2.6,.852,3.2,6.1,9.3,1.6,1.0,1.2,1.4,3.3,8.5,.000,C
2001,Walter McCarty,Boston,60,8.0,26,3,8.0,0.8,2.1,.357,0.3,0.9,0.4,1.2,.371,.433,0.4,0.5,.786,0.4,1.0,1.4,0.7,0.2,0.1,0.3,1.4,2.2,.339,PF
2001,Dragan Tarlac,Chicago,43,13.9,27,12,13.9,0.9,2.3,.394,0.0,0.0,0.9,2.3,.394,.394,0.6,0.8,.758,0.9,2.0,2.8,0.7,0.2,0.4,0.9,2.2,2.4,,C
2001,Cal Bowdler,Atlanta,44,8.5,23,0,8.5,1.2,2.6,.465,0.0,0.1,1.2,2.5,.477,.469,0.8,0.9,.825,0.7,1.1,1.8,0.1,0.2,0.5,0.3,1.0,3.2,.200,SF
2001,John Starks,Utah,75,28.3,35,64,28.3,3.6,9.1,.398,0.9,2.4,2.8,6.7,.415,.445,1.2,1.5,.802,0.4,1.7,2.1,2.4,1.0,0.1,1.3,2.9,9.3,.352,SG
2001,Bruno Sundov,Indiana,11,10.9,20,4,10.9,1.8,3.7,.488,0.0,0.4,1.8,3.4,.541,.488,0.3,0.5,.600,0.4,1.7,2.1,0.2,0.2,0.4,0.3,1.9,3.9,.000,C
2001,Anthony Goldwire,Denver,20,10.1,29,0,10.1,1.5,4.0,.375,0.5,1.7,1.1,2.3,.457,.431,0.7,0.9,.765,0.1,0.6,0.6,1.7,0.5,0.0,0.8,0.7,4.1,.265,PG
2001,Dana Barros,Detroit,60,18.0,33,0,18.0,3.1,6.9,.444,0.7,1.8,2.3,5.1,.453,.498,1.1,1.3,.850,0.1,1.5,1.6,1.8,0.5,0.0,1.0,1.1,8.0,.419,PG
2001,Baron Davis,Charlotte,82,38.9,21,82,38.9,5.0,11.7,.427,1.0,3.3,4.0,8.3,.474,.472,2.8,4.1,.677,1.6,3.4,5.0,7.3,2.1,0.4,2.8,3.3,13.8,.310,PG
2001,Chris Webber,Sacramento,70,40.5,27,70,40.5,11.2,23.4,.481,0.0,0.4,11.2,23.0,.488,.481,4.6,6.6,.703,2.6,8.5,11.1,4.2,1.3,1.7,2.8,3.2,27.1,.071,PF
2001,Kevin Willis,Denver,43,24.6,38,13,24.6,4.2,9.8,.428,0.0,0.1,4.2,9.7,.429,.429,1.2,1.5,.788,2.5,4.7,7.2,0.7,0.9,0.7,1.1,3.2,9.6,.250,C
2001,William Avery,Minnesota,55,8.4,21,0,8.4,1.0,2.6,.382,0.3,1.1,0.7,1.5,.459,.438,0.5,0.7,.778,0.1,0.4,0.5,1.4,0.2,0.1,0.8,0.9,2.8,.271,PG
2001,Jon Barry,Sacramento,62,16.3,31,2,16.3,1.7,4.1,.404,0.7,2.1,0.9,2.0,.463,.494,1.0,1.2,.877,0.3,1.3,1.5,2.1,0.5,0.1,0.9,1.1,5.1,.348,SG
2001,Andrew DeClercq,Orlando,67,13.5,27,51,13.5,1.6,2.9,.554,0.0,0.0,1.6,2.9,.554,.554,0.7,1.2,.573,1.4,2.2,3.5,0.5,0.6,0.5,0.8,3.0,3.9,,C
2001,Kevin Ollie,Philadelphia,51,15.0,28,4,15.0,1.4,3.2,.430,0.0,0.1,1.4,3.2,.432,.433,1.0,1.4,.729,0.3,1.2,1.4,2.4,0.5,0.0,0.8,1.4,3.8,.333,PG
2001,Corey Benjamin,Chicago,65,13.2,22,5,13.2,1.8,4.6,.381,0.3,1.2,1.4,3.4,.425,.416,0.9,1.3,.675,0.6,1.0,1.5,1.1,0.4,0.2,1.0,2.0,4.7,.259,PG
2001,Hakeem Olajuwon,Houston,58,26.6,38,55,26.6,4.9,9.8,.498,0.0,0.0,4.9,9.8,.499,.498,2.1,3.4,.621,2.1,5.3,7.4,1.2,1.2,1.5,1.4,2.4,11.9,.000,C
2001,Otis Thorpe,Charlotte,49,13.2,38,4,13.2,1.2,2.7,.450,0.0,0.0,1.2,2.7,.450,.450,0.4,0.5,.833,1.0,1.9,3.0,0.6,0.2,0.1,0.7,2.2,2.8,,PF
2001,Kornel David,Detroit,10,6.9,29,0,6.9,1.0,2.2,.455,0.0,0.0,1.0,2.2,.455,.455,0.0,0.0,,0.6,1.3,1.9,0.3,0.4,0.1,0.4,0.8,2.0,,SF
2001,Michael Ruffin,Chicago,45,19.5,24,16,19.5,0.9,2.0,.444,0.0,0.0,0.9,2.0,.444,.444,0.9,1.7,.506,2.2,3.6,5.8,0.9,0.7,0.8,1.0,2.9,2.6,,PF
2001,Chris Crawford,Atlanta,47,19.2,25,22,19.2,2.6,5.7,.452,0.1,0.5,2.5,5.3,.468,.463,1.4,1.8,.819,0.6,1.7,2.3,0.8,0.4,0.3,1.3,2.5,6.8,.273,PF
2001,Zan Tabak,Indiana,55,14.1,30,14,14.1,1.8,3.4,.527,0.0,0.0,1.8,3.4,.527,.527,0.4,0.9,.426,1.2,2.7,3.9,0.6,0.2,0.5,1.0,2.3,3.9,,C
2001,Charlie Ward,New York,61,24.5,30,33,24.5,2.5,6.1,.416,1.1,2.9,1.4,3.2,.444,.505,0.9,1.1,.800,0.5,2.1,2.6,4.5,1.1,0.2,1.8,2.2,7.1,.383,PG
2001,Paul Pierce,Boston,82,38.0,23,82,38.0,8.4,18.5,.454,1.8,4.7,6.6,13.8,.478,.503,6.7,9.0,.745,1.1,5.2,6.4,3.1,1.7,0.8,3.2,3.1,25.3,.383,SF
2001,Theo Ratliff,Philadelphia,50,36.0,27,50,36.0,4.6,9.1,.499,0.0,0.0,4.6,9.1,.499,.499,3.3,4.3,.760,2.5,5.8,8.3,1.2,0.6,3.7,2.5,3.3,12.4,,C
2001,Jason Hart,Milwaukee,1,10.0,22,0,10.0,1.0,1.0,1.000,0.0,0.0,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,,PG
2001,Damon Stoudamire,Portland,82,32.4,27,82,32.4,5.0,11.4,.434,1.0,2.7,4.0,8.7,.453,.478,2.1,2.5,.831,0.8,2.9,3.7,5.7,1.3,0.1,2.3,2.5,13.0,.374,PG
2001,Bimbo Coles,Cleveland,47,17.1,32,0,17.1,1.9,5.1,.381,0.0,0.3,1.9,4.7,.399,.385,1.0,1.2,.857,0.2,0.8,1.0,2.9,0.6,0.1,1.3,1.9,4.9,.125,PG
2001,Steve Kerr,San Antonio,55,11.8,35,1,11.8,1.2,2.9,.421,0.6,1.4,0.6,1.5,.415,.525,0.3,0.3,.933,0.1,0.5,0.6,1.0,0.3,0.0,0.4,0.5,3.3,.429,PG
2001,Todd MacCulloch,Philadelphia,63,9.5,25,3,9.5,1.7,2.9,.589,0.0,0.0,1.7,2.9,.589,.589,0.7,1.0,.636,1.1,1.6,2.7,0.2,0.1,0.3,0.4,1.5,4.1,,C
2001,Todd Fuller,Miami,10,7.7,26,0,7.7,1.0,3.5,.286,0.0,0.0,1.0,3.5,.286,.286,0.8,0.8,1.000,0.7,1.1,1.8,0.1,0.3,0.2,0.3,1.0,2.8,,C
2001,Jud Buechler,Detroit,57,12.9,32,3,12.9,1.3,2.9,.463,0.6,1.4,0.8,1.5,.506,.561,0.2,0.2,.750,0.4,1.3,1.6,0.7,0.4,0.2,0.4,1.5,3.4,.416,SF
2001,Dee Brown,Orlando,7,22.1,32,0,22.1,2.3,6.3,.364,1.7,4.6,0.6,1.7,.333,.500,0.6,0.7,.800,0.0,1.6,1.6,1.7,0.6,0.0,1.0,1.4,6.9,.375,PG
2001,Bob Sura,Golden State,53,31.8,27,42,31.8,3.8,9.8,.390,0.9,3.2,2.9,6.5,.448,.435,2.5,3.6,.714,1.0,3.3,4.3,4.6,1.0,0.2,3.0,2.4,11.1,.273,SG
2001,Richard Hamilton,Washington,78,32.3,22,42,32.3,7.0,16.0,.438,0.5,1.9,6.5,14.1,.460,.454,3.6,4.1,.868,1.0,2.1,3.1,2.9,1.0,0.1,2.6,2.6,18.1,.274,SF
2001,Brad Miller,Chicago,57,25.2,24,45,25.2,2.9,6.8,.435,0.0,0.1,2.9,6.7,.438,.437,2.9,4.0,.743,2.5,4.8,7.4,1.9,0.6,0.7,1.3,3.1,8.9,.200,C
2001,Bobby Jackson,Sacramento,79,20.9,27,7,20.9,2.9,6.7,.439,0.5,1.3,2.4,5.3,.455,.476,0.8,1.1,.739,0.9,2.2,3.1,2.0,1.1,0.1,1.3,1.8,7.2,.375,PG
2001,John Coker,Golden State,6,5.3,29,0,5.3,0.2,1.3,.125,0.0,0.0,0.2,1.3,.125,.125,0.0,0.0,,0.5,0.3,0.8,0.3,0.2,0.0,0.3,0.7,0.3,,C
2001,Bo Outlaw,Orlando,80,31.7,29,69,31.7,2.8,4.6,.614,0.0,0.0,2.8,4.6,.615,.615,1.6,2.8,.573,2.6,5.1,7.7,2.8,1.3,1.7,1.8,3.0,7.3,.500,PF
2001,Jeff Foster,Indiana,71,16.2,24,9,16.2,1.4,3.0,.469,0.0,0.1,1.4,2.9,.476,.474,0.7,1.3,.516,2.0,3.5,5.5,0.5,0.5,0.4,0.7,2.1,3.5,.286,C
