Season,Team,Points Per Game,Opponent Points Per Game,Point Differential,Own FG%,Opponent FG%,Own 3p%,Opponent 3p%,FT%,Offensive Rebounds,Defensive Rebounds,Rebounding %,Own Turnovers,Opponent Turnovers,Offensive adjusted field goal %,Offensive ppg,Offensive FGM,Offensive FGA,Offensive 3pm,Offensive 3pa,Offensive FTA,Offensive FTM,Offensive PPS,Opponent adjusted field goal %,Opponent ppg,Opponent FGM,Opponent FGA,Opponent 3pm,Opponent 3pa,Opponent FTA,Opponent FTM,Opponent PPS,Opponent APG,Team APG,Team SPG,Opponent SPG,Team BPG,Opponent BPG,Team TPG,Opponent TPG,Team ATO,Team Techs
2003,Cleveland,91.4,101.0,-9.6,.422,.453,.327,.358,.747,.310,.732,.517,18.3,14.2,.444,91.4,34.8,82.3,3.6,10.9,24.5,18.3,1.11,.484,101.0,37.5,82.8,5.2,14.6,27.1,20.9,1.22,24.0,20.9,7.8,9.8,6.4,6.0,18.3,14.2,1.14,78
2003,Milwaukee,99.5,99.3,+0.2,.457,.458,.383,.375,.776,.256,.699,.477,12.7,14.4,.500,99.5,37.1,81.3,7.1,18.6,23.3,18.1,1.22,.494,99.3,37.1,81.0,5.8,15.6,25.8,19.2,1.23,23.1,22.2,7.6,6.6,4.2,4.1,12.7,14.4,1.75,84
2003,Portland,95.2,92.5,+2.7,.460,.450,.330,.341,.745,.302,.723,.513,15.2,15.5,.489,95.2,36.4,79.2,4.6,14.0,23.7,17.7,1.20,.483,92.5,35.9,79.8,5.3,15.7,20.2,15.5,1.16,22.7,22.7,8.8,8.3,3.9,4.8,15.2,15.5,1.49,87
2004,Dallas,105.2,100.8,+4.4,.459,.459,.348,.363,.796,.314,.716,.510,12.2,15.1,.495,105.2,40.5,88.2,6.2,17.8,22.6,18.0,1.19,.498,100.8,38.2,83.2,6.5,17.9,23.9,17.8,1.21,23.6,23.9,8.0,7.1,5.3,4.7,12.2,15.1,1.96,82
2004,Philadelphia,88.0,90.5,-2.5,.428,.432,.342,.333,.753,.282,.707,.497,15.9,15.2,.456,88.0,32.7,76.3,4.1,12.1,24.5,18.4,1.15,.467,90.5,33.5,77.7,5.4,16.2,24.2,18.0,1.16,21.3,20.0,8.0,8.3,4.4,5.6,15.9,15.2,1.25,55
2004,Denver,97.2,96.1,+1.1,.443,.453,.336,.356,.767,.305,.693,.496,15.6,17.1,.467,97.2,36.5,82.5,4.0,12.0,26.3,20.2,1.18,.481,96.1,36.8,81.2,4.6,12.9,24.6,17.9,1.18,23.5,21.9,9.1,8.1,6.3,5.8,15.6,17.1,1.40,51
2004,Indiana,91.4,85.6,+5.8,.435,.432,.351,.324,.764,.285,.739,.509,14.4,15.9,.471,91.4,33.6,77.1,5.5,15.6,24.6,18.8,1.19,.459,85.6,32.6,75.4,4.0,12.4,22.0,16.5,1.14,20.1,21.6,8.9,7.1,5.0,6.2,14.4,15.9,1.50,79
2004,Golden State,93.3,94.0,-0.7,.442,.445,.334,.374,.725,.284,.721,.502,14.8,14.0,.475,93.3,35.1,79.4,5.2,15.6,24.7,17.9,1.17,.476,94.0,36.0,80.9,5.0,13.5,22.9,17.1,1.16,21.5,20.5,7.0,8.1,4.7,5.1,14.8,14.0,1.39,55
2004,Phoenix,94.2,97.9,-3.7,.443,.446,.345,.349,.746,.266,.699,.481,15.2,15.9,.475,94.2,36.1,81.4,5.1,14.7,22.7,17.0,1.16,.482,97.9,36.3,81.4,5.8,16.8,25.5,19.5,1.20,21.5,19.3,9.0,7.9,4.7,5.3,15.2,15.9,1.27,58
2004,Sacramento,102.8,97.8,+5.0,.462,.454,.401,.339,.796,.260,.698,.484,13.9,14.9,.507,102.8,37.8,81.8,7.3,18.3,24.9,19.8,1.26,.483,97.8,38.3,84.4,5.0,14.7,21.7,16.3,1.16,21.3,26.2,8.7,7.9,4.0,5.0,13.9,14.9,1.89,63
2004,Chicago,89.7,96.0,-6.3,.414,.436,.342,.355,.725,.281,.714,.491,16.1,15.2,.446,89.7,34.1,82.4,5.2,15.3,22.4,16.2,1.09,.469,96.0,35.1,80.6,5.4,15.1,27.3,20.4,1.19,23.0,21.9,8.0,8.5,4.8,5.4,16.1,15.2,1.36,81
2004,Utah,88.7,89.9,-1.2,.436,.432,.321,.343,.746,.341,.724,.529,16.6,15.4,.456,88.7,32.8,75.3,3.1,9.6,26.8,20.0,1.18,.468,89.9,31.0,71.7,5.1,14.7,29.6,22.9,1.25,18.6,20.4,7.1,8.1,6.0,6.5,16.6,15.4,1.22,74
2004,Brooklyn,90.3,87.8,+2.5,.441,.427,.336,.350,.753,.259,.739,.499,14.7,16.1,.471,90.3,34.3,77.7,4.6,13.7,22.6,17.0,1.16,.460,87.8,32.8,76.9,5.1,14.5,22.3,17.0,1.14,19.8,24.5,8.6,8.0,3.9,4.6,14.7,16.1,1.66,66
2004,New York,92.0,93.5,-1.5,.442,.429,.364,.338,.793,.280,.728,.507,15.7,13.8,.474,92.0,35.1,79.4,5.0,13.6,21.1,16.8,1.16,.461,93.5,34.0,79.2,5.1,15.0,26.8,20.5,1.18,20.4,20.7,7.4,8.2,4.8,4.7,15.7,13.8,1.31,60
2004,Atlanta,92.8,97.5,-4.7,.433,.440,.335,.358,.776,.286,.705,.498,16.5,14.0,.465,92.8,34.5,79.6,5.1,15.2,24.1,18.7,1.17,.476,97.5,36.2,82.2,5.9,16.4,25.3,19.2,1.19,22.0,20.1,7.6,8.9,5.0,5.1,16.5,14.0,1.22,67
2004,Memphis,96.7,94.3,+2.4,.445,.436,.340,.338,.727,.295,.684,.487,15.0,17.0,.479,96.7,36.1,81.2,5.5,16.0,26.1,19.0,1.19,.465,94.3,34.9,79.9,4.5,13.3,26.2,20.0,1.18,20.4,23.4,9.7,8.2,6.9,5.6,15.0,17.0,1.56,76
2004,San Antonio,91.5,84.3,+7.2,.442,.409,.358,.327,.681,.295,.746,.523,14.7,15.3,.473,91.5,34.7,78.5,5.0,13.9,25.2,17.2,1.17,.433,84.3,31.9,77.9,3.8,11.6,22.5,16.7,1.08,17.3,20.4,8.1,7.7,6.5,4.6,14.7,15.3,1.39,52
2004,Toronto,85.4,88.5,-3.1,.418,.428,.356,.307,.750,.238,.701,.468,14.2,14.6,.454,85.4,32.4,77.4,5.6,15.8,20.1,15.1,1.10,.449,88.5,33.2,77.6,3.3,10.8,25.1,18.7,1.14,18.5,19.2,7.4,7.2,4.9,4.1,14.2,14.6,1.35,63
2004,LA Lakers,98.2,94.3,+3.9,.454,.440,.327,.337,.693,.281,.733,.504,13.8,15.3,.481,98.2,36.9,81.4,4.5,13.6,28.7,19.9,1.21,.471,94.3,35.6,81.0,5.1,15.2,24.0,18.0,1.16,20.8,23.8,8.3,7.5,4.6,3.8,13.8,15.3,1.72,86
2004,Miami,90.3,89.7,+0.6,.425,.428,.357,.343,.762,.274,.734,.502,13.9,14.7,.463,90.3,33.3,78.3,5.9,16.5,23.4,17.8,1.15,.463,89.7,32.4,75.7,5.3,15.3,25.6,19.7,1.19,18.6,19.1,7.2,7.0,3.8,5.4,13.9,14.7,1.38,74
2004,LA Clippers,94.8,99.4,-4.6,.428,.460,.321,.360,.785,.328,.700,.513,16.4,13.7,.453,94.8,34.4,80.2,4.0,12.5,28.1,22.0,1.18,.494,99.4,37.5,81.5,5.5,15.3,25.4,18.8,1.22,22.9,20.2,7.2,8.5,4.6,5.3,16.4,13.7,1.23,77
2004,Orlando,94.0,101.1,-7.1,.429,.466,.344,.377,.737,.281,.687,.479,13.7,13.5,.461,94.0,35.4,82.5,5.2,15.2,24.4,18.0,1.14,.502,101.1,38.6,83.0,6.0,15.9,24.0,17.8,1.22,24.4,19.3,6.7,7.6,3.8,5.5,13.7,13.5,1.41,58
2004,Detroit,90.1,84.3,+5.8,.435,.413,.344,.302,.753,.301,.718,.513,15.1,16.0,.461,90.1,33.5,77.0,4.1,11.8,25.3,19.0,1.17,.441,84.3,32.1,77.8,4.3,14.4,21.1,15.7,1.08,19.0,20.8,8.0,7.9,7.0,5.0,15.1,16.0,1.37,58
2004,Minnesota,94.5,89.1,+5.4,.462,.414,.363,.334,.781,.267,.725,.509,12.7,13.5,.486,94.5,37.0,80.1,4.0,10.9,21.3,16.6,1.18,.444,89.1,33.4,80.8,4.8,14.4,23.1,17.4,1.10,20.7,23.0,6.8,6.7,5.6,3.6,12.7,13.5,1.81,92
2004,Oklahoma City,97.1,97.8,-0.7,.446,.450,.373,.349,.765,.272,.685,.480,14.5,14.8,.501,97.1,35.8,80.4,8.8,23.6,21.7,16.6,1.21,.487,97.8,36.3,80.8,5.9,17.0,24.7,19.1,1.21,21.1,21.7,8.1,7.7,4.7,4.7,14.5,14.8,1.50,82
2004,Houston,89.8,88.0,+1.8,.442,.412,.366,.372,.773,.265,.745,.517,16.7,13.5,.484,89.8,33.4,75.5,6.3,17.1,21.6,16.7,1.19,.447,88.0,32.1,78.1,5.6,15.0,24.7,18.2,1.13,20.6,19.3,6.8,8.7,5.4,4.4,16.7,13.5,1.15,72
2004,Boston,95.3,96.7,-1.4,.443,.437,.346,.362,.750,.252,.695,.478,16.2,17.1,.486,95.3,34.7,78.2,6.7,19.5,25.5,19.2,1.22,.479,96.7,35.3,80.8,6.8,18.7,26.3,19.4,1.20,23.0,20.5,9.4,8.8,4.0,5.0,16.2,17.1,1.26,84
2004,Washington,91.8,97.4,-5.6,.421,.454,.341,.342,.714,.307,.695,.496,17.5,16.1,.454,91.8,33.6,80.0,5.3,15.5,27.0,19.3,1.15,.486,97.4,37.3,82.2,5.2,15.1,22.9,17.6,1.19,24.0,18.7,8.9,9.6,5.0,5.5,17.5,16.1,1.07,55
2004,New Orleans,91.8,91.9,-0.1,.420,.441,.319,.341,.751,.306,.713,.504,15.0,15.6,.460,91.8,33.8,80.5,6.5,20.3,23.6,17.7,1.14,.476,91.9,34.7,78.6,5.4,15.9,22.9,17.2,1.17,21.8,20.9,8.6,7.5,4.2,5.2,15.0,15.6,1.40,83
2004,Cleveland,92.9,95.5,-2.6,.433,.437,.314,.371,.753,.311,.730,.520,14.8,13.1,.451,92.9,35.6,82.4,3.0,9.6,24.8,18.6,1.13,.469,95.5,36.0,82.4,5.3,14.2,24.3,18.2,1.16,21.7,22.0,7.1,7.7,6.5,5.3,14.8,13.1,1.49,39
2004,Milwaukee,98.0,97.0,+1.0,.447,.452,.350,.352,.775,.276,.718,.497,13.5,14.2,.477,98.0,36.2,81.1,4.9,14.0,26.7,20.7,1.21,.485,97.0,37.0,81.9,5.6,15.8,23.6,17.4,1.18,22.8,22.8,6.8,7.5,4.7,5.0,13.5,14.2,1.69,37
2004,Portland,90.7,92.0,-1.3,.448,.450,.346,.341,.731,.312,.700,.508,14.8,13.7,.478,90.7,35.3,78.9,4.6,13.4,21.1,15.4,1.15,.482,92.0,36.0,80.1,5.1,14.9,19.7,14.9,1.15,23.3,21.6,7.5,8.0,5.4,4.8,14.8,13.7,1.46,68
2005,Dallas,102.5,96.8,+5.7,.457,.438,.364,.330,.789,.286,.702,.499,13.4,15.6,.492,102.5,37.3,81.6,5.6,15.5,28.2,22.3,1.26,.472,96.8,35.9,81.9,5.5,16.7,25.9,19.5,1.18,20.9,19.6,8.6,7.1,5.6,4.9,13.4,15.6,1.46,72
2005,Philadelphia,99.1,99.9,-0.8,.437,.443,.348,.362,.789,.254,.727,.488,15.5,17.0,.475,99.1,35.9,82.1,6.2,17.7,26.8,21.1,1.21,.485,99.9,35.7,80.7,6.9,19.0,28.0,21.5,1.24,22.9,20.9,9.2,8.3,3.9,4.7,15.5,17.0,1.34,92
2005,Denver,99.5,97.5,+2.0,.459,.447,.340,.345,.763,.284,.717,.502,14.9,16.4,.483,99.5,37.0,80.7,3.9,11.5,28.2,21.5,1.23,.482,97.5,36.0,80.6,5.6,16.4,26.7,19.9,1.21,21.7,23.9,9.1,7.8,6.0,5.6,14.9,16.4,1.60,75
2005,Indiana,93.0,92.2,+0.8,.432,.440,.344,.365,.792,.264,.713,.492,14.3,13.9,.476,93.0,32.5,75.2,6.6,19.2,26.9,21.3,1.24,.472,92.2,33.8,76.6,4.8,13.1,26.9,20.0,1.20,18.8,18.2,7.5,6.7,4.4,4.9,14.3,13.9,1.27,79
2005,Golden State,98.7,100.9,-2.2,.430,.458,.352,.363,.722,.278,.697,.478,13.6,15.3,.475,98.7,36.9,85.8,7.6,21.6,23.8,17.2,1.15,.491,100.9,38.2,83.4,5.5,15.1,25.5,19.0,1.21,22.7,22.1,7.8,7.0,5.1,5.1,13.6,15.3,1.63,60
2005,Phoenix,110.4,103.3,+7.1,.477,.445,.393,.335,.748,.275,.683,.489,13.7,13.8,.534,110.4,40.9,85.6,9.7,24.7,25.4,19.0,1.29,.478,103.3,40.6,91.3,6.0,18.0,21.6,16.1,1.13,21.2,23.5,7.0,7.6,5.5,4.2,13.7,13.8,1.71,51
2005,Sacramento,103.7,101.6,+2.1,.459,.459,.374,.357,.787,.288,.690,.489,13.1,14.7,.496,103.7,39.1,85.1,6.4,17.0,24.4,19.2,1.22,.493,101.6,38.9,84.6,5.7,16.1,24.5,18.1,1.20,21.5,24.5,8.2,7.6,3.9,4.5,13.1,14.7,1.87,57
2005,Chicago,94.5,93.4,+1.1,.432,.422,.357,.334,.750,.284,.726,.506,16.7,15.5,.471,94.5,34.7,80.4,6.2,17.5,25.0,18.7,1.17,.454,93.4,33.7,79.9,5.1,15.2,28.1,20.9,1.17,20.9,21.3,7.0,8.4,4.5,5.3,16.7,15.5,1.27,79
2005,Utah,93.0,97.3,-4.3,.449,.458,.328,.375,.757,.319,.723,.516,15.8,14.4,.469,93.0,34.5,76.8,3.0,9.3,27.7,21.0,1.21,.499,97.3,33.3,72.7,5.9,15.8,32.4,24.7,1.34,19.4,22.3,6.6,7.9,4.6,5.8,15.8,14.4,1.41,69
2005,Brooklyn,91.4,92.9,-1.5,.429,.439,.362,.368,.763,.255,.732,.490,14.2,15.6,.463,91.4,33.6,78.3,5.3,14.7,24.9,19.0,1.17,.479,92.9,33.0,75.2,5.9,16.1,28.1,20.9,1.24,20.3,21.6,7.9,7.3,3.8,4.9,14.2,15.6,1.52,87
2005,New York,97.3,99.7,-2.4,.451,.465,.356,.364,.767,.283,.712,.496,14.7,14.6,.485,97.3,36.3,80.5,5.4,15.1,25.1,19.3,1.21,.501,99.7,36.6,78.7,5.7,15.6,27.6,20.9,1.27,20.7,20.3,7.7,7.3,3.2,4.7,14.7,14.6,1.38,40
2005,Atlanta,92.7,102.5,-9.8,.441,.476,.312,.379,.711,.307,.721,.504,16.1,14.8,.464,92.7,35.9,81.4,3.7,11.9,24.3,17.3,1.14,.513,102.5,37.1,77.9,5.7,15.0,29.2,22.5,1.31,22.0,19.7,7.7,8.7,4.2,5.9,16.1,14.8,1.22,67
2005,Memphis,93.4,91.1,+2.3,.447,.432,.357,.351,.754,.271,.699,.486,14.6,15.9,.489,93.4,34.2,76.5,6.5,18.1,24.7,18.6,1.22,.466,91.1,32.7,75.8,5.2,14.8,26.6,20.5,1.20,19.9,20.9,8.5,7.5,5.8,5.8,14.6,15.9,1.43,60
2005,San Antonio,96.2,88.4,+7.8,.453,.426,.363,.367,.724,.291,.736,.513,13.7,15.1,.492,96.2,35.6,78.7,6.2,17.0,25.9,18.7,1.22,.452,88.4,33.1,77.5,3.9,10.7,23.8,18.3,1.14,16.9,21.6,7.5,7.2,6.6,5.1,13.7,15.1,1.57,42
2005,Toronto,99.7,101.4,-1.7,.444,.467,.385,.356,.774,.237,.711,.470,13.3,14.4,.492,99.7,36.0,81.2,7.9,20.5,25.6,19.8,1.23,.499,101.4,38.2,81.8,5.3,14.9,26.4,19.6,1.24,22.1,20.4,7.6,6.2,3.9,4.4,13.3,14.4,1.54,56
2005,LA Lakers,98.7,101.7,-3.0,.437,.453,.355,.361,.777,.295,.711,.504,14.3,11.8,.485,98.7,35.3,80.8,7.9,22.1,26.1,20.3,1.22,.493,101.7,38.3,84.5,6.7,18.6,23.5,18.4,1.20,24.4,20.4,6.2,7.6,4.2,5.1,14.3,11.8,1.42,77
2005,Charlotte,94.3,100.2,-5.9,.432,.463,.363,.361,.709,.295,.709,.491,14.5,15.8,.455,94.3,36.1,83.6,3.9,10.7,25.6,18.1,1.13,.497,100.2,36.8,79.4,5.4,14.9,27.8,21.3,1.26,21.6,21.9,8.5,7.6,5.4,5.4,14.5,15.8,1.51,65
2005,Miami,101.5,95.0,+6.5,.486,.427,.377,.348,.672,.270,.741,.515,13.7,13.2,.524,101.5,37.8,77.7,5.8,15.4,30.1,20.2,1.31,.460,95.0,34.9,81.8,5.4,15.5,26.0,19.8,1.16,19.8,21.8,6.4,7.5,5.8,3.2,13.7,13.2,1.59,91
2005,LA Clippers,95.7,96.5,-0.8,.459,.444,.345,.368,.778,.303,.713,.515,15.7,13.7,.477,95.7,35.7,77.7,2.8,8.2,27.7,21.6,1.23,.480,96.5,35.8,80.7,5.9,16.1,24.9,19.0,1.20,21.1,23.2,7.3,7.8,5.1,4.8,15.7,13.7,1.47,55
2005,Orlando,99.5,101.8,-2.3,.454,.451,.349,.343,.759,.299,.713,.509,16.1,14.5,.478,99.5,37.0,81.5,3.9,11.2,28.5,21.6,1.22,.484,101.8,37.6,83.2,5.4,15.7,28.1,21.2,1.22,21.3,19.3,7.7,8.5,5.4,4.3,16.1,14.5,1.20,85
2005,Detroit,93.3,89.5,+3.8,.444,.430,.345,.338,.739,.312,.730,.523,13.8,13.8,.472,93.3,34.8,78.3,4.4,12.8,26.2,19.4,1.19,.461,89.5,34.0,79.2,5.0,14.8,21.8,16.4,1.13,19.7,21.8,7.0,7.4,6.1,4.5,13.8,13.8,1.58,83
2005,Minnesota,96.8,95.3,+1.5,.459,.438,.345,.363,.796,.286,.714,.510,13.2,11.7,.489,96.8,37.1,80.8,4.8,14.0,22.2,17.7,1.20,.472,95.3,36.2,82.6,5.7,15.7,22.9,17.2,1.15,21.7,23.4,5.6,6.6,5.5,3.9,13.2,11.7,1.78,60
2005,Oklahoma City,98.9,96.6,+2.3,.444,.459,.365,.357,.790,.324,.713,.519,13.6,13.2,.495,98.9,35.1,79.2,8.1,22.2,26.0,20.5,1.25,.496,96.6,35.8,77.8,5.7,16.1,25.9,19.4,1.24,20.7,18.1,6.7,6.2,4.1,4.8,13.6,13.2,1.34,95
2005,Houston,95.1,91.0,+4.1,.443,.423,.364,.338,.781,.263,.745,.510,13.8,13.3,.486,95.1,34.7,78.3,6.7,18.5,24.2,18.9,1.21,.459,91.0,33.2,78.3,5.5,16.4,25.8,19.2,1.16,20.7,21.1,6.9,7.4,4.6,4.1,13.8,13.3,1.53,74
2005,Boston,101.3,100.4,+0.9,.468,.444,.349,.356,.764,.272,.701,.491,15.8,15.6,.501,101.3,37.1,79.4,5.3,15.3,28.3,21.6,1.28,.481,100.4,36.1,81.3,6.0,16.7,29.5,22.3,1.24,22.7,22.1,8.1,8.7,5.2,4.9,15.8,15.6,1.40,95
2005,Washington,100.5,100.8,-0.3,.437,.459,.343,.364,.725,.311,.700,.499,14.3,15.9,.474,100.5,36.2,82.9,6.3,18.3,30.2,21.9,1.21,.498,100.8,37.8,82.3,6.4,17.5,24.8,18.9,1.23,23.0,19.1,8.7,7.1,4.2,5.0,14.3,15.9,1.33,54
2005,New Orleans,88.4,95.5,-7.1,.415,.452,.315,.367,.766,.291,.707,.490,14.8,14.2,.446,88.4,33.1,80.0,5.1,16.0,22.3,17.1,1.11,.491,95.5,34.7,76.8,6.0,16.4,25.9,20.0,1.24,21.2,21.0,6.7,7.7,3.8,5.5,14.8,14.2,1.42,50
2005,Cleveland,96.5,95.7,+0.8,.447,.452,.332,.376,.752,.325,.715,.515,13.9,14.8,.470,96.5,36.5,81.5,3.7,11.0,26.5,19.9,1.18,.485,95.7,35.5,78.6,5.1,13.7,26.0,19.5,1.22,21.2,22.6,8.0,6.7,5.6,5.1,13.9,14.8,1.62,63
2005,Milwaukee,97.2,100.2,-3.0,.450,.464,.351,.343,.772,.290,.720,.503,13.8,13.0,.475,97.2,36.1,80.2,4.0,11.3,27.2,21.0,1.21,.499,100.2,37.8,81.4,5.6,16.5,24.7,19.0,1.23,23.8,21.0,6.5,7.5,3.5,4.5,13.8,13.0,1.52,51
2005,Portland,92.9,96.9,-4.0,.451,.447,.362,.343,.725,.296,.677,.494,16.0,13.4,.484,92.9,35.3,78.3,5.1,14.2,23.7,17.2,1.19,.479,96.9,37.3,83.4,5.4,15.6,22.6,17.0,1.16,23.5,21.0,7.1,8.5,6.6,5.0,16.0,13.4,1.32,86
2006,Dallas,99.1,93.1,+6.0,.462,.443,.374,.361,.783,.318,.722,.524,13.6,14.0,.495,99.1,36.0,77.7,5.1,13.6,28.3,22.2,1.28,.475,93.1,34.2,77.1,4.9,13.7,26.4,19.8,1.21,17.5,18.0,7.2,6.5,6.0,4.9,13.6,14.0,1.32,74
2006,Philadelphia,99.4,101.3,-1.9,.458,.463,.364,.351,.760,.256,.713,.485,14.1,15.5,.487,99.4,36.6,79.8,4.6,12.6,28.4,21.6,1.24,.500,101.3,37.8,81.7,6.1,17.3,25.7,19.6,1.24,23.0,20.2,7.9,7.7,4.9,4.7,14.1,15.5,1.43,69
2006,Denver,100.3,100.1,+0.2,.461,.454,.325,.358,.744,.268,.720,.497,14.8,16.1,.488,100.3,37.5,81.4,4.3,13.1,28.2,21.0,1.23,.493,100.1,37.4,82.5,6.5,18.0,25.5,18.8,1.21,23.9,23.4,8.5,7.1,5.6,5.3,14.8,16.1,1.58,92
2006,Indiana,93.9,92.0,+1.9,.444,.435,.349,.343,.737,.271,.726,.505,15.3,13.6,.487,93.9,34.0,76.5,6.5,18.7,26.3,19.4,1.23,.464,92.0,34.5,79.3,4.5,13.2,25.1,18.4,1.16,18.5,19.9,7.3,8.1,5.0,4.9,15.3,13.6,1.30,77
2006,Golden State,98.5,99.8,-1.3,.433,.457,.341,.351,.718,.269,.716,.487,14.1,15.3,.479,98.5,35.8,82.7,7.6,22.3,26.7,19.2,1.19,.492,99.8,37.2,81.4,5.7,16.3,26.7,19.8,1.23,22.3,20.7,7.4,7.0,4.4,5.0,14.1,15.3,1.47,71
2006,Phoenix,108.4,102.8,+5.6,.479,.454,.399,.363,.806,.221,.721,.477,13.3,14.9,.537,108.4,41.8,87.4,10.2,25.6,18.0,14.5,1.24,.490,102.8,39.5,87.1,6.3,17.4,23.9,17.4,1.18,18.9,26.6,6.7,7.2,5.0,3.4,13.3,14.9,2.00,52
2006,Sacramento,98.9,97.3,+1.6,.454,.454,.351,.351,.784,.254,.722,.490,14.6,14.6,.492,98.9,36.0,79.3,6.0,17.2,26.5,20.8,1.25,.488,97.3,37.2,82.0,5.6,16.0,23.1,17.2,1.19,21.1,22.3,7.4,8.0,3.6,4.9,14.6,14.6,1.52,65
2006,Chicago,97.8,97.2,+0.6,.446,.426,.379,.351,.738,.263,.747,.506,14.9,15.0,.487,97.8,36.6,82.2,6.8,18.0,24.0,17.7,1.19,.464,97.2,33.8,79.5,6.1,17.4,30.1,23.4,1.22,20.1,22.0,6.2,7.5,4.2,5.1,14.9,15.0,1.47,101
2006,Utah,92.4,95.0,-2.6,.442,.449,.336,.378,.719,.324,.732,.526,15.7,14.2,.467,92.4,33.5,75.7,3.8,11.3,30.1,21.6,1.22,.490,95.0,33.3,74.1,6.0,15.8,30.1,22.4,1.28,18.4,21.6,6.4,8.1,6.0,5.6,15.7,14.2,1.37,60
2006,Brooklyn,93.8,92.4,+1.4,.440,.439,.330,.348,.758,.240,.763,.498,13.6,14.4,.478,93.8,33.9,77.0,5.8,17.6,26.7,20.2,1.22,.476,92.4,33.3,75.9,5.7,16.3,27.2,20.2,1.22,20.0,23.0,6.8,7.2,3.4,4.0,13.6,14.4,1.68,75
2006,New York,95.6,102.0,-6.4,.455,.467,.362,.378,.726,.312,.728,.518,17.7,14.1,.481,95.6,34.4,75.7,3.9,10.8,31.5,22.9,1.26,.511,102.0,36.2,77.5,6.9,18.2,30.2,22.8,1.32,21.3,17.9,6.8,8.2,3.3,5.3,17.7,14.1,1.01,83
2006,Atlanta,97.2,102.0,-4.8,.454,.478,.367,.368,.750,.314,.695,.499,15.7,15.0,.486,97.2,35.9,79.2,5.2,14.1,26.9,20.2,1.23,.513,102.0,37.5,78.5,5.4,14.7,28.9,21.6,1.30,20.6,19.8,7.2,7.3,4.8,5.1,15.7,15.0,1.27,59
2006,Memphis,92.2,88.5,+3.7,.448,.436,.374,.334,.711,.258,.720,.491,13.8,14.8,.496,92.2,33.5,74.7,7.2,19.2,25.3,18.0,1.23,.469,88.5,32.8,75.3,5.0,14.9,23.7,17.9,1.18,19.6,19.3,7.3,7.3,5.4,5.6,13.8,14.8,1.40,47
2006,San Antonio,95.6,88.8,+6.8,.472,.433,.385,.339,.702,.260,.742,.507,13.7,13.9,.513,95.6,36.5,77.3,6.4,16.6,23.1,16.2,1.24,.457,88.8,33.9,78.3,3.7,10.8,23.3,17.2,1.13,16.3,20.9,6.6,7.3,5.7,4.2,13.7,13.9,1.52,61
2006,Toronto,101.1,104.0,-2.9,.454,.491,.375,.373,.791,.254,.733,.483,13.1,14.2,.500,101.1,36.7,81.0,7.4,19.8,25.5,20.2,1.25,.530,104.0,38.6,78.6,6.2,16.6,27.6,20.7,1.32,23.6,19.4,6.5,6.3,3.3,4.4,13.1,14.2,1.49,55
2006,LA Lakers,99.4,96.9,+2.5,.453,.450,.349,.353,.745,.288,.736,.512,13.9,14.1,.495,99.4,36.5,80.6,6.7,19.3,26.5,19.7,1.23,.486,96.9,35.9,79.8,5.8,16.4,25.9,19.3,1.21,21.1,21.1,7.7,6.5,4.3,4.3,13.9,14.1,1.52,92
2006,Charlotte,96.9,100.9,-4.0,.433,.478,.339,.356,.729,.271,.707,.475,14.2,17.9,.464,96.9,36.1,83.5,5.2,15.4,26.7,19.4,1.16,.514,100.9,37.4,78.2,5.6,15.7,27.8,20.5,1.29,22.9,20.9,10.0,7.0,4.3,5.4,14.2,17.9,1.47,74
2006,Miami,99.9,96.0,+3.9,.478,.440,.345,.361,.700,.267,.764,.526,14.5,13.0,.517,99.9,37.1,77.5,6.1,17.6,28.2,19.7,1.29,.477,96.0,35.0,79.6,6.0,16.6,27.1,20.0,1.21,19.5,20.6,6.4,6.8,5.4,3.6,14.5,13.0,1.43,99
2006,LA Clippers,97.2,95.6,+1.6,.465,.435,.344,.347,.791,.254,.759,.518,14.5,12.8,.487,97.2,36.5,78.6,3.5,10.3,26.1,20.7,1.24,.471,95.6,35.2,81.0,5.8,16.7,26.5,19.4,1.18,21.5,20.8,6.5,7.0,6.1,4.3,14.5,12.8,1.44,54
2006,Orlando,94.9,96.0,-1.1,.472,.454,.376,.357,.730,.285,.725,.511,15.1,13.4,.496,94.9,35.5,75.2,3.6,9.7,27.8,20.3,1.26,.490,96.0,35.0,77.2,5.6,15.7,27.9,20.4,1.24,20.0,18.2,6.5,7.5,4.4,4.7,15.1,13.4,1.21,76
2006,Detroit,96.8,90.2,+6.6,.455,.452,.384,.325,.727,.289,.712,.498,11.4,14.0,.497,96.8,36.4,80.0,6.8,17.7,23.8,17.3,1.21,.477,90.2,35.5,78.7,4.0,12.3,20.5,15.1,1.15,18.8,24.0,7.1,5.9,6.0,3.5,11.4,14.0,2.12,73
2006,Minnesota,91.7,93.6,-1.9,.456,.441,.329,.364,.758,.252,.713,.489,14.5,13.9,.480,91.7,35.2,77.3,3.8,11.5,23.1,17.5,1.19,.475,93.6,34.8,79.0,5.5,15.0,25.3,18.6,1.19,19.0,20.9,6.8,6.6,5.7,4.6,14.5,13.9,1.44,61
