X,Y,Prob,Low,High,,,Descriptives...,,,,,,,,
22.3,0,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,0,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,0,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,0,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,1,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,1,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,1,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,1,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,1,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,1,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,1,0.6054,0.5743,0.6358,,,,,,,,,,,
22.3,0,0.6054,0.5743,0.6358,,,,,,,,,,,
22.2,0,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,0,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,0,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,1,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,1,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,1,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,1,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,0,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,0,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,0,0.5954,0.5644,0.6257,,,,,,,,,,,
22.2,0,0.5954,0.5644,0.6257,,,,,,,,,,,
22.1,0,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,0,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,1,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,0,0.5853,0.5545,0.6155,,,,,,,,,,,
22.1,0,0.5853,0.5545,0.6155,,,,,,,,,,,
22,0,0.5752,0.5445,0.6053,,,,,,,,,,,
22,0,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,1,0.5752,0.5445,0.6053,,,,,,,,,,,
22,0,0.5752,0.5445,0.6053,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,1,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,1,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,1,0.565,0.5345,0.5949,,,,,,,,,,,
21.9,0,0.565,0.5345,0.5949,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,1,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.8,0,0.5547,0.5245,0.5845,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,1,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.7,0,0.5443,0.5144,0.5739,,,,,,,,,,,
21.6,0,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,0,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,0,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,0,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,0,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,0,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,1,0.534,0.5044,0.5634,,,,,,,,,,,
21.6,0,0.534,0.5044,0.5634,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,1,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.5,0,0.5236,0.4943,0.5527,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,1,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.4,0,0.5132,0.4842,0.5421,,,,,,,,,,,
21.3,0,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,0,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,0,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,0,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,1,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,1,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,1,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,1,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,1,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,1,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,1,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,0,0.5027,0.4741,0.5314,,,,,,,,,,,
21.3,0,0.5027,0.4741,0.5314,,,,,,,,,,,
21.2,0,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,0,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,0,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,0,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,0,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,0,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,1,0.4923,0.464,0.5206,,,,,,,,,,,
21.2,0,0.4923,0.464,0.5206,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,1,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21.1,0,0.4819,0.454,0.5099,,,,,,,,,,,
21,0,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,1,0.4715,0.444,0.4991,,,,,,,,,,,
21,0,0.4715,0.444,0.4991,,,,,,,,,,,
21,0,0.4715,0.444,0.4991,,,,,,,,,,,
21,0,0.4715,0.444,0.4991,,,,,,,,,,,
20.9,1,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,1,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,1,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,1,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,1,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,1,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,1,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,0,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,0,0.4611,0.434,0.4884,,,,,,,,,,,
20.9,0,0.4611,0.434,0.4884,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,1,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,1,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,1,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,1,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,1,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,1,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,1,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.8,0,0.4507,0.4241,0.4777,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,1,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,1,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,1,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.7,0,0.4404,0.4142,0.467,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,1,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.6,0,0.4302,0.4044,0.4564,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,1,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,1,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,1,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,1,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,1,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,1,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.5,0,0.42,0.3946,0.4458,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,1,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,1,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,1,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,1,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,1,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.4,0,0.4099,0.385,0.4352,,,,,,,,,,,
20.3,0,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,0,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,1,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,1,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,1,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,1,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,1,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,1,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,1,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,0,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,0,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,0,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,0,0.3998,0.3754,0.4248,,,,,,,,,,,
20.3,0,0.3998,0.3754,0.4248,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,1,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.2,0,0.3898,0.3659,0.4144,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,1,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20.1,0,0.38,0.3565,0.404,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,1,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
20,0,0.3702,0.3471,0.3938,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,1,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,1,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,1,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,1,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,1,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,1,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,1,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
19.9,0,0.3605,0.3379,0.3837,,,,,,,,,,,
