STATION,STATION_NAME,ELEVATION,DATE,PRCP,TMAX,TMIN,TOBS,YEAR,MONTH,DAY,MEDIAN
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020904,0,71,58,58,2002,9,4,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020903,0,65,56,59,2002,9,3,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020902,0,67,53,60,2002,9,2,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020901,0,66,54,57,2002,9,1,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020831,0,66,53,56,2002,8,31,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020830,0,67,55,56,2002,8,30,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020829,0,65,52,55,2002,8,29,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020828,0,68,53,58,2002,8,28,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020827,0,60,48,52,2002,8,27,54
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020826,0,69,53,53,2002,8,26,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020825,0,70,56,59,2002,8,25,63
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020824,0,65,49,60,2002,8,24,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020823,0,65,52,53,2002,8,23,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020822,0,65,50,56,2002,8,22,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020821,0,62,51,55,2002,8,21,56.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020820,0,65,50,53,2002,8,20,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020819,0,74,54,59,2002,8,19,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020818,0,69,56,60,2002,8,18,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020817,0,72,57,65,2002,8,17,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020816,0,72,58,58,2002,8,16,65
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020815,0,71,58,65,2002,8,15,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020814,0,67,56,62,2002,8,14,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020813,0,66,50,58,2002,8,13,58
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020812,0,64,54,54,2002,8,12,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020811,0,71,56,60,2002,8,11,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020810,0,67,50,59,2002,8,10,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020809,0,62,49,52,2002,8,9,55.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020808,0,60,46,52,2002,8,8,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020807,0,67,48,48,2002,8,7,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020806,0,65,54,58,2002,8,6,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020805,0,69,54,57,2002,8,5,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020804,0,69,54,57,2002,8,4,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020803,0,68,51,58,2002,8,3,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020802,0,65,49,53,2002,8,2,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020801,0,71,57,61,2002,8,1,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020729,0,71,53,58,2002,7,29,62
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020728,0,64,47,55,2002,7,28,55.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020727,0,70,54,54,2002,7,27,62
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020726,0,66,51,56,2002,7,26,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020725,0.1,69,50,54,2002,7,25,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020724,0,76,51,51,2002,7,24,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020723,0,74,56,64,2002,7,23,65
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020722,0.1,75,53,60,2002,7,22,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020721,0,71,52,59,2002,7,21,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020720,0,67,54,54,2002,7,20,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020719,0,67,51,58,2002,7,19,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020718,0,66,52,52,2002,7,18,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020717,0.1,69,54,56,2002,7,17,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020716,0,71,54,55,2002,7,16,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020715,0,75,61,63,2002,7,15,68
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020714,0,81,63,63,2002,7,14,72
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020713,0,83,63,67,2002,7,13,73
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020712,0,80,65,65,2002,7,12,72.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020711,0,78,65,67,2002,7,11,71.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020710,0,76,61,65,2002,7,10,68.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020709,0,73,60,63,2002,7,9,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020708,0,75,62,65,2002,7,8,68.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020707,0,78,62,67,2002,7,7,70
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020706,0,76,58,65,2002,7,6,67
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020705,0,74,60,64,2002,7,5,67
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020704,0,72,57,62,2002,7,4,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020703,0,70,58,58,2002,7,3,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020702,0,74,59,60,2002,7,2,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020701,0,75,59,63,2002,7,1,67
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020630,0,75,58,67,2002,6,30,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020629,0,73,60,64,2002,6,29,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020628,0,74,59,64,2002,6,28,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020627,0,74,59,59,2002,6,27,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020626,0,76,61,64,2002,6,26,68.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020625,0,76,58,63,2002,6,25,67
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020624,0,73,57,60,2002,6,24,65
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020623,0,67,50,60,2002,6,23,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020622,0,64,47,52,2002,6,22,55.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020621,0,66,45,45,2002,6,21,55.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020620,0,68,51,60,2002,6,20,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020619,0,57,44,54,2002,6,19,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020618,0,64,50,50,2002,6,18,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020617,0,66,54,54,2002,6,17,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020616,0,70,53,58,2002,6,16,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020615,0,67,53,54,2002,6,15,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020614,0,70,52,59,2002,6,14,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020613,0,64,47,55,2002,6,13,55.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020612,0,59,43,49,2002,6,12,51
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020611,0,52,34,44,2002,6,11,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020610,0,47,28,35,2002,6,10,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020609,0,42,28,30,2002,6,9,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020608,0,57,30,31,2002,6,8,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020607,0,64,54,56,2002,6,7,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020606,0,66,49,55,2002,6,6,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020605,0,60,43,52,2002,6,5,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020604,0,53,39,46,2002,6,4,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020603,0,51,38,40,2002,6,3,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020602,0.2,50,40,42,2002,6,2,45
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020601,0.3,61,42,45,2002,6,1,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020531,0.2,71,56,60,2002,5,31,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020530,0,70,52,63,2002,5,30,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020529,0,64,48,54,2002,5,29,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020528,0,62,47,50,2002,5,28,54.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020527,0,63,45,49,2002,5,27,54
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020526,0,60,44,50,2002,5,26,52
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020525,0,54,36,44,2002,5,25,45
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020524,0,45,26,37,2002,5,24,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020523,0.3,39,24,29,2002,5,23,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020522,0.9,37,24,25,2002,5,22,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020521,0.8,40,26,27,2002,5,21,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020520,0,60,41,41,2002,5,20,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020519,0,64,48,51,2002,5,19,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020518,0,62,48,53,2002,5,18,55
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020517,0,60,40,51,2002,5,17,50
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020516,0,50,37,43,2002,5,16,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020515,0,50,36,39,2002,5,15,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020514,0,55,39,40,2002,5,14,47
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020513,0,57,38,50,2002,5,13,47.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020512,0,48,31,40,2002,5,12,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020511,0.4,42,29,33,2002,5,11,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020510,0,40,29,29,2002,5,10,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020509,0,47,24,36,2002,5,9,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020508,0,33,15,24,2002,5,8,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020507,0,49,17,17,2002,5,7,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020506,0.1,55,38,47,2002,5,6,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020505,0,50,39,42,2002,5,5,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020504,0,50,34,43,2002,5,4,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020503,0,45,34,36,2002,5,3,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020502,0,43,26,36,2002,5,2,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020501,0.2,38,26,28,2002,5,1,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020430,0,49,34,34,2002,4,30,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020429,0.1,53,35,42,2002,4,29,44
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020428,0.1,43,28,39,2002,4,28,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020427,0.5,40,27,28,2002,4,27,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020426,0.1,48,31,33,2002,4,26,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020425,0,50,35,38,2002,4,25,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020424,0.1,45,25,39,2002,4,24,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020423,0,48,26,26,2002,4,23,37
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020422,0,45,31,40,2002,4,22,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020421,0.2,38,22,30,2002,4,21,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020420,0.3,27,21,22,2002,4,20,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020419,0.4,37,22,24,2002,4,19,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020418,0.2,34,17,23,2002,4,18,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020417,0.6,31,16,17,2002,4,17,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020416,0.3,33,17,31,2002,4,16,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020415,0.6,48,20,20,2002,4,15,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020414,0.1,55,45,47,2002,4,14,50
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020413,0.1,53,37,45,2002,4,13,45
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020412,0,49,35,38,2002,4,12,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020411,0.1,44,28,38,2002,4,11,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020410,0,42,30,31,2002,4,10,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020409,0.2,50,36,37,2002,4,9,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020408,0,43,30,37,2002,4,8,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020407,0,42,30,33,2002,4,7,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020406,0.1,50,34,36,2002,4,6,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020405,0,56,40,43,2002,4,5,48
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020404,0,51,34,41,2002,4,4,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020403,0,45,34,36,2002,4,3,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020402,0,45,33,33,2002,4,2,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020401,0,49,35,36,2002,4,1,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020331,0,48,30,38,2002,3,31,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020330,0,42,27,32,2002,3,30,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020329,0,39,27,31,2002,3,29,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020328,0,40,27,31,2002,3,28,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020327,0,40,30,30,2002,3,27,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020326,0.5,41,20,33,2002,3,26,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020325,0.2,36,19,20,2002,3,25,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020324,0.6,35,23,23,2002,3,24,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020323,0.2,43,25,25,2002,3,23,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020322,0.2,52,38,40,2002,3,22,45
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020321,0.2,52,34,41,2002,3,21,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020320,0,43,25,34,2002,3,20,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020319,0,33,11,27,2002,3,19,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020318,0,22,8,11,2002,3,18,15
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020317,0.3,21,8,9,2002,3,17,14.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020316,0.2,28,13,16,2002,3,16,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020315,0.1,24,6,-9999,2002,3,15,15
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020314,0.6,19,9,10,2002,3,14,14
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020313,0.9,33,13,13,2002,3,13,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020312,0.5,36,31,31,2002,3,12,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020311,0.2,35,19,31,2002,3,11,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020310,0.3,36,22,23,2002,3,10,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020309,0.6,36,8,33,2002,3,9,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020308,0.5,26,4,9,2002,3,8,15
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020307,0.9,32,25,26,2002,3,7,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020306,0.4,37,29,29,2002,3,6,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020305,0,39,27,34,2002,3,5,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020304,0,34,15,28,2002,3,4,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020303,0,21,0,16,2002,3,3,10.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020302,0.2,15,-2,1,2002,3,2,6.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020301,0,13,-1,1,2002,3,1,6
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020228,0,27,7,7,2002,2,28,17
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020227,0,27,12,20,2002,2,27,19.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020226,0,32,6,16,2002,2,26,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020225,0.1,18,4,8,2002,2,25,11
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020224,0.4,29,11,11,2002,2,24,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020223,0,43,22,22,2002,2,23,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020222,0.2,47,34,42,2002,2,22,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020221,0.5,40,16,33,2002,2,21,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020207,0,35,21,25,2002,2,7,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020206,0,31,13,24,2002,2,6,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020205,0,35,15,19,2002,2,5,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020204,0,21,8,17,2002,2,4,14.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020203,0,25,6,16,2002,2,3,15.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020202,0,21,-8,7,2002,2,2,6.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020201,0,17,-9999,4,2002,2,1,-4991
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020128,1.7,12,-10,-8,2002,1,28,1
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020127,1,14,2,11,2002,1,27,8
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020126,0.1,25,5,8,2002,1,26,15
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020125,0,33,16,24,2002,1,25,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020124,0,24,-9999,22,2002,1,24,-4987.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020122,0.1,19,-9999,-9999,2002,1,22,-4990
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020121,0.2,24,7,18,2002,1,21,15.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020112,0,45,19,19,2002,1,12,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020111,0,42,30,31,2002,1,11,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020110,0,38,20,33,2002,1,10,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020109,0,38,19,23,2002,1,9,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020108,0,47,35,35,2002,1,8,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020107,0.1,42,31,38,2002,1,7,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020106,0.3,34,26,32,2002,1,6,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020105,0.1,34,16,26,2002,1,5,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020104,0.1,25,12,18,2002,1,4,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020103,0.1,32,21,22,2002,1,3,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020102,0.1,36,17,31,2002,1,2,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20020101,0,30,16,17,2002,1,1,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011231,0.1,30,21,23,2001,12,31,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011230,0,28,23,23,2001,12,30,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011229,0.3,36,25,25,2001,12,29,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011228,0,31,20,27,2001,12,28,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011227,0,29,18,28,2001,12,27,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011226,0,38,19,22,2001,12,26,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011225,0,37,20,25,2001,12,25,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011224,0,32,19,20,2001,12,24,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011223,0,33,15,29,2001,12,23,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011222,0,25,11,17,2001,12,22,18
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011221,0.1,26,14,14,2001,12,21,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011220,0,38,26,27,2001,12,20,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011009,0.6,32,20,22,2001,10,9,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011008,0.4,48,32,33,2001,10,8,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011007,0,56,41,45,2001,10,7,48.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011006,0,57,43,43,2001,10,6,50
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011005,0,53,37,45,2001,10,5,45
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011004,0,55,39,40,2001,10,4,47
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011003,0,57,45,48,2001,10,3,51
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011002,0,60,46,48,2001,10,2,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20011001,0,65,50,52,2001,10,1,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010930,0,64,48,52,2001,9,30,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010929,0.1,62,48,49,2001,9,29,55
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010928,0,66,50,53,2001,9,28,58
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010927,0,67,52,56,2001,9,27,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010926,0,65,53,57,2001,9,26,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010925,0,68,54,54,2001,9,25,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010924,0,72,55,56,2001,9,24,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010923,0,69,53,56,2001,9,23,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010922,0,67,51,54,2001,9,22,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010921,0,67,52,54,2001,9,21,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010920,0,64,49,52,2001,9,20,56.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010919,0,61,46,52,2001,9,19,53.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010918,0,56,41,47,2001,9,18,48.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010917,0,55,39,42,2001,9,17,47
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010916,0.7,60,36,39,2001,9,16,48
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010915,0,63,45,52,2001,9,15,54
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010914,0,61,46,47,2001,9,14,53.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010913,0.2,62,44,48,2001,9,13,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010912,0,70,47,47,2001,9,12,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010911,0,69,54,59,2001,9,11,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010910,0,65,48,57,2001,9,10,56.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010909,0,57,36,47,2001,9,9,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010908,0,45,28,36,2001,9,8,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010907,0,50,31,31,2001,9,7,40.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010906,0,47,32,35,2001,9,6,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010905,0.7,69,45,53,2001,9,5,57
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010904,0,73,55,57,2001,9,4,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010903,0,70,56,59,2001,9,3,63
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010902,0,71,54,57,2001,9,2,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010901,0,69,53,56,2001,9,1,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010831,0,68,51,54,2001,8,31,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010830,0,66,51,55,2001,8,30,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010829,0,73,54,56,2001,8,29,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010828,0,74,59,62,2001,8,28,66.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010827,0,79,59,60,2001,8,27,69
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010826,0,75,56,62,2001,8,26,65.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010825,0,70,54,61,2001,8,25,62
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010824,0,67,55,56,2001,8,24,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010823,0,68,52,59,2001,8,23,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20010822,0,64,46,55,2001,8,22,55
