Player,Season,Age,Points,Rebounds,Assists,Minutes,FTA,Blocks,Fouls,3p%,FGA,2p%,FG,ft%,Steals,Turnovers,All Star
Andris Biedrins,2009-10,23,5,7.8,1.7,23.1,0.8,1.3,3.5,,4.2,0.591,2.5,0.16,0.6,1,0
Andris Biedrins,2010-11,24,5,7.2,1,23.7,0.5,0.9,3.4,,4.5,0.534,2.4,0.323,0.9,1,0
Andris Biedrins,2011-12,25,1.7,3.7,0.3,15.7,0.2,1,2.7,,1.4,0.609,0.8,0.111,0.5,0.3,0
Andris Biedrins,2012-13,26,0.5,2.9,0.3,9.3,0.2,0.8,1.9,,0.4,0.476,0.2,0.308,0.3,0.3,0
Andris Biedrins,2013-14,27,0.5,2.8,0,7.5,1,0,1,,0.2,1,0.2,0.167,0,0.3,0
Anthony Bennett,2013-14,20,4.2,3,0.3,12.8,1.3,0.2,1.8,0.245,4.3,0.39,1.5,0.638,0.4,0.9,0
Anthony Bennett,2014-15,21,5.2,3.8,0.8,15.7,1.1,0.3,1.5,0.304,5.2,0.431,2.2,0.641,0.5,0.6,0
Anthony Bennett,2015-16,22,1.6,1.5,0,5.1,0.7,0,0.6,0.154,1.6,0.4,0.4,0.9,0.3,0.3,0
Anthony Brown,2015-16,23,3.8,2.3,0.5,19.6,0.7,0.2,1.1,0.291,4.1,0.341,1.3,0.824,0.4,0.6,0
Anthony Davis,2012-13,19,13.5,8.2,1,28.8,3.5,1.8,2.5,0,10.6,0.521,5.5,0.751,1.2,1.4,0
Anthony Davis,2013-14,20,20.8,10,1.6,35.2,6.6,2.8,3,0.222,15,0.522,7.8,0.791,1.3,1.6,1
Anthony Davis,2014-15,21,24.4,10.2,2.2,36.1,6.8,2.9,2.1,0.083,17.6,0.54,9.4,0.805,1.5,1.4,1
Anthony Davis,2015-16,22,22.9,10.3,1.8,35.5,6.5,2.4,2.4,0.3,17.8,0.51,8.7,0.763,1.2,2.1,0
Anthony Morrow,2008-09,23,10.1,3,1.2,22.6,1.4,0.2,1.9,0.467,8,0.483,3.8,0.87,0.5,0.8,0
Anthony Morrow,2009-10,24,13,3.8,1.5,29.2,1.7,0.2,2.3,0.456,10.2,0.477,4.8,0.886,0.9,1.2,0
Anthony Morrow,2010-11,25,13.2,3,1.2,32,1.8,0.1,2.3,0.423,10.7,0.469,4.8,0.897,0.3,0.9,0
Anthony Morrow,2011-12,26,12,2,1,26.4,1.7,0.1,1.4,0.371,10.6,0.446,4.4,0.933,0.7,1.1,0
Anthony Morrow,2012-13,27,4,0.7,0.3,9.3,0.5,0,1,0.372,3.5,0.471,1.6,0.909,0.3,0.2,0
Anthony Morrow,2013-14,28,8.4,1.8,0.8,18.8,1.1,0.2,1.3,0.451,6.8,0.462,3.1,0.828,0.5,0.7,0
Anthony Morrow,2014-15,29,10.7,2.6,0.8,24.4,1.2,0.1,1.8,0.434,8.3,0.497,3.9,0.888,0.7,0.5,0
Anthony Morrow,2015-16,30,5.7,1.1,0.3,14.8,0.5,0.1,1,0.412,4.8,0.427,2,0.81,0.4,0.2,0
Anthony Randolph,2008-09,19,7.9,5.8,0.8,17.9,2.2,1.2,2.2,0,6.8,0.466,3.2,0.716,0.7,1.3,0
Anthony Randolph,2009-10,20,11.6,6.5,1.3,22.7,4.1,1.5,2.8,0.2,9.4,0.447,4.2,0.801,0.8,1.5,0
Anthony Randolph,2010-11,21,7.6,4,0.8,14.8,2.2,0.6,1.6,0.25,6.6,0.469,3.1,0.674,0.6,1.3,0
Anthony Randolph,2011-12,22,7.4,3.6,0.6,15.2,2.5,1,1.6,0,5.9,0.472,2.8,0.762,0.4,1.2,0
Anthony Randolph,2012-13,23,3.7,2.4,0.3,8.4,1.2,0.5,1.1,0,2.9,0.528,1.4,0.689,0.5,0.9,0
Anthony Randolph,2013-14,24,4.8,2.8,0.7,12.3,1.6,0.4,1.5,0.295,4.1,0.435,1.6,0.754,0.6,0.9,0
Anthony Tolliver,2008-09,23,2.7,2.2,0.9,10.9,0.5,0.1,0.8,0.22,3.4,0.417,1,0.5,0.3,0.4,0
Anthony Tolliver,2009-10,24,11.7,7,1.9,31,2.9,0.7,2.8,0.329,9.8,0.481,4.2,0.769,0.7,1,0
Anthony Tolliver,2010-11,25,6.7,4.5,1.3,21,2,0.4,2.2,0.409,4.8,0.475,2.2,0.802,0.4,0.8,0
Anthony Tolliver,2011-12,26,4.1,3,0.4,17.3,1.1,0.4,1.7,0.248,3.6,0.568,1.4,0.745,0.4,0.7,0
Anthony Tolliver,2012-13,27,4.1,2.5,0.5,15.5,0.8,0.2,1.1,0.338,3.5,0.446,1.3,0.863,0.2,0.6,0
Anthony Tolliver,2013-14,28,6.1,2.6,0.7,20.3,0.6,0.2,1.3,0.413,4.8,0.45,2,0.805,0.3,0.4,0
Anthony Tolliver,2014-15,29,6.3,3.1,0.8,18.8,0.9,0.2,1.8,0.366,5.2,0.534,2.1,0.783,0.3,0.7,0
Anthony Tolliver,2015-16,30,5.3,3.4,0.9,19.6,0.7,0.3,1.2,0.362,4.6,0.455,1.8,0.657,0.4,0.3,0
Archie Goodwin,2013-14,19,3.7,1.7,0.4,10.3,1.1,0.2,0.9,0.139,3.2,0.542,1.5,0.673,0.4,0.8,0
Archie Goodwin,2014-15,20,5.6,1.8,1.1,13,2,0.2,1.3,0.293,4.9,0.419,1.9,0.735,0.4,1.2,0
Archie Goodwin,2015-16,21,7.9,2.3,1.9,17.8,3.4,0.3,1.1,0.275,6.4,0.45,2.6,0.657,0.5,1.5,0
Arnett Moultrie,2012-13,22,3.7,3.1,0.2,11.5,0.6,0.2,0.9,,2.9,0.582,1.7,0.643,0.4,0.4,0
Arnett Moultrie,2013-14,23,3,2.9,0.2,15.6,0.4,0.3,1.8,,3.2,0.421,1.3,0.8,0.7,0.6,0
Aron Baynes,2012-13,26,2.7,2,0.3,8.8,0.8,0.4,1.4,0,2.3,0.514,1.1,0.583,0.1,0.7,0
Aron Baynes,2013-14,27,3,2.7,0.6,9.3,0.4,0.1,1.5,,3.1,0.436,1.3,0.905,0,0.7,0
Aron Baynes,2014-15,28,6.6,4.5,0.5,16,1.5,0.3,2.3,0.25,4.7,0.57,2.6,0.865,0.2,0.9,0
Aron Baynes,2015-16,29,5.6,4.5,0.8,14.2,1.6,0.5,1.9,0,4.4,0.5,2.2,0.744,0.3,0.9,0
Arron Afflalo,2007-08,22,3.7,1.8,0.7,12.9,1.2,0.1,1.1,0.208,3.2,0.461,1.3,0.782,0.4,0.5,0
Arron Afflalo,2008-09,23,4.9,1.8,0.6,16.7,1,0.2,1.9,0.402,4.1,0.456,1.8,0.817,0.4,0.6,0
Arron Afflalo,2009-10,24,8.8,3.1,1.7,27.1,1.2,0.4,2.7,0.434,7.1,0.488,3.3,0.735,0.6,0.9,0
Arron Afflalo,2010-11,25,12.6,3.6,2.4,33.7,2.4,0.4,2.2,0.423,9.1,0.546,4.5,0.847,0.5,1,0
Arron Afflalo,2011-12,26,15.2,3.2,2.4,33.6,4,0.2,2.2,0.398,11.3,0.504,5.3,0.798,0.6,1.4,0
Arron Afflalo,2012-13,27,16.5,3.7,3.2,36,3.5,0.2,2.1,0.3,14.1,0.489,6.2,0.857,0.6,2.2,0
Arron Afflalo,2013-14,28,18.2,3.6,3.4,35,4.6,0,1.9,0.427,13.8,0.473,6.4,0.815,0.5,2,0
Arron Afflalo,2014-15,29,13.3,3.2,1.7,32.1,2.5,0.1,2.1,0.354,11.3,0.466,4.8,0.843,0.5,1.5,0
Arron Afflalo,2015-16,30,14,3.5,1.9,33.5,1.9,0.2,2.3,0.377,12.3,0.475,5.5,0.867,0.3,1.1,0
Austin Daye,2009-10,21,5.1,2.5,0.5,13.3,0.8,0.4,1.7,0.305,4.3,0.54,2,0.821,0.4,0.7,0
Austin Daye,2010-11,22,7.5,3.8,1.1,20.1,1.5,0.5,2.3,0.401,6.5,0.415,2.7,0.759,0.5,0.8,0
Austin Daye,2011-12,23,4.7,2.2,0.8,14.7,1,0.5,1.5,0.21,5.5,0.364,1.8,0.814,0.5,1,0
Austin Daye,2012-13,24,4.5,2.2,0.8,12.3,0.6,0.4,1.5,0.418,3.8,0.445,1.6,0.765,0.3,0.5,0
Austin Daye,2013-14,25,3,1.2,0.4,6.7,0.5,0.2,0.8,0.324,3.1,0.387,1.1,0.6,0.2,0.2,0
Austin Daye,2014-15,26,3.8,2.2,0.5,10.1,0.2,0.1,1.1,0.338,4.1,0.371,1.5,0.833,0.4,0.7,0
Austin Rivers,2012-13,20,6.2,1.8,2.1,23.2,1.8,0.1,2,0.326,6.4,0.385,2.4,0.546,0.4,1.2,0
Austin Rivers,2013-14,21,7.7,1.9,2.3,19.4,2.5,0.1,1.9,0.364,6.9,0.416,2.8,0.636,0.7,1.1,0
Austin Rivers,2014-15,22,7,2,2,20.6,1.7,0.2,1.9,0.298,6.5,0.449,2.7,0.675,0.6,0.9,0
Austin Rivers,2015-16,23,8.2,1.9,1.3,21.9,1.4,0.2,2.2,0.287,7.4,0.516,3.2,0.677,0.7,0.9,0
Avery Bradley,2010-11,20,1.7,0.5,0.4,5.2,0.4,0,0.6,0,2.2,0.371,0.7,0.5,0.3,0.5,0
Avery Bradley,2011-12,21,7.6,1.8,1.4,21.4,1.2,0.2,1.7,0.407,6.3,0.511,3.1,0.795,0.7,1.2,0
Avery Bradley,2012-13,22,9.2,2.2,2.1,28.7,1,0.4,2.6,0.317,9.6,0.432,3.8,0.755,1.3,1.4,0
Avery Bradley,2013-14,23,14.9,3.8,1.4,30.9,1.9,0.2,2.4,0.395,13.8,0.451,6,0.804,1.1,1.6,0
Avery Bradley,2014-15,24,13.9,3.1,1.8,31.5,1.3,0.2,2.3,0.352,13.1,0.47,5.6,0.79,1.1,1.4,0
Avery Bradley,2015-16,25,14.8,2.6,2.1,32.6,1.5,0.3,2.1,0.35,13.4,0.494,5.8,0.779,1.6,1.5,0
Ben Gordon,2004-05,21,15.1,2.6,2,24.4,3.3,0.1,2.7,0.405,12.9,0.414,5.3,0.863,0.6,2.3,0
Ben Gordon,2005-06,22,16.9,2.7,3,31,3.4,0.1,3,0.435,14.4,0.416,6.1,0.787,0.9,2.3,0
Ben Gordon,2006-07,23,21.4,3.1,3.6,33,5.4,0.2,3.1,0.413,16.3,0.471,7.4,0.864,0.8,3,0
Ben Gordon,2007-08,24,18.6,3.1,3,31.8,4.1,0.1,2.4,0.41,14.8,0.445,6.4,0.908,0.8,2.1,0
Ben Gordon,2008-09,25,20.7,3.5,3.4,36.6,4.7,0.3,2.2,0.41,16,0.476,7.3,0.864,0.9,2.4,0
Ben Gordon,2009-10,26,13.8,1.9,2.7,27.9,3.7,0.1,2.4,0.321,11.3,0.465,4.7,0.861,0.8,1.9,0
Ben Gordon,2010-11,27,11.2,2.4,2.1,26,2,0.2,2.2,0.402,9.4,0.46,4.1,0.85,0.6,1.7,0
Ben Gordon,2011-12,28,12.5,2.3,2.4,26.9,2.6,0.2,2.2,0.429,10.2,0.446,4.5,0.86,0.7,2.2,0
Ben Gordon,2012-13,29,11.2,1.7,1.9,20.8,1.7,0.2,1.8,0.387,10.1,0.421,4.1,0.843,0.5,1.8,0
Ben Gordon,2013-14,30,5.2,1.4,1.1,14.7,1.1,0.1,0.9,0.276,5.7,0.367,1.9,0.81,0.5,1.1,0
Ben Gordon,2014-15,31,6.2,1.1,0.9,14.1,1.2,0,1.1,0.361,5.3,0.475,2.3,0.836,0.3,1,0
Ben Hansbrough,2012-13,25,2,0.6,0.8,7.1,1,0.1,0.8,0.261,1.6,0.409,0.5,0.778,0.3,0.6,0
Ben McLemore,2013-14,20,8.8,2.9,1,26.7,1.7,0.2,2.5,0.32,8.3,0.419,3.1,0.804,0.5,1.2,0
Ben McLemore,2014-15,21,12.1,2.9,1.7,32.6,2,0.2,2.7,0.358,10.1,0.507,4.4,0.813,0.9,1.7,0
Ben McLemore,2015-16,22,7.9,2.1,1.1,21.3,1.6,0.1,2,0.373,6.3,0.511,2.9,0.714,0.8,1.5,0
Beno Udrih,2004-05,22,5.9,1,1.9,14.4,1.1,0.1,1.2,0.408,4.9,0.464,2.2,0.753,0.5,1,0
Beno Udrih,2005-06,23,5.1,1,1.7,10.9,0.9,0,1,0.343,4.3,0.503,2,0.78,0.3,1,0
Beno Udrih,2006-07,24,4.7,1.1,1.7,13,0.8,0,1,0.287,4.7,0.41,1.7,0.883,0.4,0.8,0
Beno Udrih,2007-08,25,12.8,3.3,4.3,32,2.3,0.2,2.1,0.387,10.9,0.482,5,0.85,0.9,2.3,0
Beno Udrih,2008-09,26,11,3,4.7,31.1,2.1,0.2,2.6,0.31,9.5,0.491,4.4,0.82,1.1,2.2,0
Beno Udrih,2009-10,27,12.9,2.8,4.7,31.4,1.8,0.1,2.1,0.377,10.6,0.53,5.3,0.837,1.1,1.7,0
Beno Udrih,2010-11,28,13.7,3.4,4.9,34.6,2.9,0.1,2.3,0.357,10.4,0.54,5.2,0.864,1.2,1.8,0
Beno Udrih,2011-12,29,5.9,1.7,3.8,18.3,0.9,0,1.2,0.288,5.6,0.473,2.5,0.709,0.6,1.3,0
Beno Udrih,2012-13,30,8.2,2.1,4.6,22.1,1.6,0,1.4,0.333,7.2,0.471,3.2,0.816,0.6,1.6,0
Beno Udrih,2013-14,31,4.9,1.4,2.8,15.7,0.7,0.1,1.2,0.452,4.3,0.434,1.9,0.833,0.6,1.1,0
Beno Udrih,2014-15,32,7.7,1.8,2.8,18.9,1.3,0.1,1.1,0.268,6.4,0.539,3.1,0.853,0.6,1.1,0
Beno Udrih,2015-16,33,4.4,1.6,2.8,16.4,0.4,0,1.2,0.35,4.3,0.458,1.9,0.923,0.4,1.2,0
Bernard James,2012-13,27,2.8,2.8,0.1,9.9,0.9,0.8,1.4,0,2.2,0.525,1.2,0.61,0.3,0.4,0
Bernard James,2013-14,28,0.9,1.4,0.1,4.9,0.4,0.3,0.8,0,0.8,0.5,0.4,0.545,0.1,0.3,0
Bernard James,2014-15,29,2.8,2.4,0.3,9.9,1.4,0.9,1.1,,1.7,0.444,0.8,0.87,0.1,0.4,0
Bismack Biyombo,2011-12,19,5.2,5.8,0.4,23.1,2.3,1.8,2.3,,4.4,0.464,2,0.483,0.3,1.1,0
Bismack Biyombo,2012-13,20,4.8,7.3,0.4,27.3,1.8,1.8,2.4,,4.3,0.451,2,0.521,0.4,1,0
Bismack Biyombo,2013-14,21,2.9,4.8,0.1,13.9,1.2,1.1,1.6,,1.9,0.611,1.1,0.517,0.1,0.5,0
Bismack Biyombo,2014-15,22,4.8,6.4,0.3,19.4,2.7,1.5,2.2,,2.9,0.543,1.6,0.583,0.3,0.8,0
Bismack Biyombo,2015-16,23,5.6,8.3,0.3,22.6,2.9,1.5,2.8,,3.6,0.511,1.8,0.671,0.2,1,0
Blake Griffin,2010-11,21,22.5,12.1,3.8,38,8.5,0.5,3.1,0.292,16.8,0.51,8.5,0.642,0.8,2.7,1
Blake Griffin,2011-12,22,20.7,10.9,3.2,36.2,7.1,0.7,3.3,0.125,15.5,0.556,8.5,0.521,0.8,2.3,1
Blake Griffin,2012-13,23,18,8.3,3.7,32.5,5.3,0.6,2.9,0.179,13.4,0.548,7.2,0.66,1.2,2.3,1
Blake Griffin,2013-14,24,24.1,9.5,3.9,35.8,8.4,0.6,3.3,0.273,17,0.537,9,0.715,1.2,2.8,1
Blake Griffin,2014-15,25,21.9,7.6,5.3,35.2,6.4,0.5,2.9,0.4,17.1,0.504,8.6,0.728,0.9,2.3,1
Blake Griffin,2015-16,26,23.2,8.7,5,34.9,5.9,0.6,2.8,0.353,18.4,0.513,9.4,0.725,0.7,2.4,0
Boban Marjanovic,2015-16,27,5.8,3.5,0.3,8.4,2.3,0.5,1.1,,3.4,0.604,2,0.739,0.3,0.6,0
Bojan Bogdanovic,2014-15,25,9,2.7,0.9,23.8,1.4,0.1,1.3,0.355,7.4,0.531,3.3,0.821,0.4,1,0
Bojan Bogdanovic,2015-16,26,9.1,3.3,1,26.6,1.2,0.1,1.4,0.342,8.2,0.479,3.4,0.814,0.4,1.2,0
Boris Diaw,2003-04,21,4.5,4.5,2.4,25.3,1.2,0.5,2.5,0.231,4.1,0.467,1.8,0.602,0.8,1.7,0
Boris Diaw,2004-05,22,4.8,2.6,2.3,18.2,1.2,0.3,1.9,0.18,4.5,0.471,1.9,0.74,0.6,1.3,0
Boris Diaw,2005-06,23,13.3,6.9,6.2,35.5,2.9,1,3.2,0.267,10.5,0.536,5.5,0.731,0.7,2.3,0
Boris Diaw,2006-07,24,9.7,4.3,4.8,31.1,1.6,0.5,2.4,0.333,7.8,0.555,4.2,0.683,0.4,2.1,0
Boris Diaw,2007-08,25,8.8,4.6,3.9,28.1,1.6,0.5,2,0.317,7.9,0.488,3.8,0.744,0.7,1.9,0
Boris Diaw,2008-09,26,13.2,5.3,4.1,34,1.8,0.7,2.5,0.414,10.9,0.531,5.5,0.687,0.8,2.7,0
Boris Diaw,2009-10,27,11.3,5.2,4,35.4,1.8,0.7,2.7,0.32,9.4,0.541,4.5,0.769,0.7,2.2,0
Boris Diaw,2010-11,28,11.3,5,4.1,33.9,1.5,0.6,2.3,0.345,9.4,0.553,4.6,0.683,0.9,2,0
Boris Diaw,2011-12,29,6.4,4.9,3.6,25,0.6,0.4,2.2,0.313,6.2,0.496,2.7,0.629,0.6,2,0
Boris Diaw,2012-13,30,5.8,3.4,2.4,22.8,0.9,0.4,1.9,0.385,4.4,0.587,2.4,0.723,0.7,1.1,0
Boris Diaw,2013-14,31,9.1,4.1,2.8,25,1.2,0.4,1.8,0.402,7.3,0.549,3.8,0.739,0.6,1.5,0
Boris Diaw,2014-15,32,8.7,4.3,2.9,24.5,1.1,0.3,1.8,0.32,7.8,0.512,3.6,0.774,0.4,1.6,0
Boris Diaw,2015-16,33,6.9,3.3,2.5,19,1.1,0.3,1.4,0.375,5.3,0.568,2.8,0.759,0.4,1.3,0
Bradley Beal,2012-13,19,13.9,3.8,2.4,31.2,2.8,0.5,2,0.386,12.3,0.424,5,0.786,0.9,1.6,0
Bradley Beal,2013-14,20,17.1,3.7,3.3,34.7,2.6,0.2,2.1,0.402,15.7,0.426,6.6,0.788,1,1.8,0
Bradley Beal,2014-15,21,15.3,3.8,3.1,33.4,2.6,0.3,2.2,0.409,13.5,0.434,5.8,0.783,1.2,2,0
Bradley Beal,2015-16,22,18.1,4,3,32.2,3.3,0.2,2.4,0.395,15,0.478,6.8,0.771,1,2.5,0
Brandan Wright,2007-08,20,4,2.6,0.2,9.9,1.1,0.6,0.9,,2.9,0.554,1.6,0.675,0.2,0.3,0
Brandan Wright,2008-09,21,8.3,4,0.5,17.6,2.2,0.9,1.9,0,6.3,0.537,3.3,0.741,0.6,0.6,0
Brandan Wright,2010-11,23,3.8,2.4,0.3,10.2,0.8,0.5,0.9,,3.2,0.513,1.6,0.677,0.3,0.4,0
Brandan Wright,2011-12,24,6.9,3.6,0.3,16.1,1.7,1.3,1.2,0,4.8,0.621,2.9,0.634,0.4,0.4,0
Brandan Wright,2012-13,25,8.5,4.1,0.6,18,1.5,1.2,1.2,0,6.3,0.601,3.8,0.615,0.4,0.5,0
Brandan Wright,2013-14,26,9.1,4.2,0.5,18.6,1.8,0.9,1.6,,5.7,0.677,3.9,0.726,0.6,0.6,0
Brandan Wright,2014-15,27,7.3,4.3,0.5,19.3,1.5,1.3,1.4,0,4.8,0.647,3.1,0.696,0.7,0.5,0
Brandan Wright,2015-16,28,6.6,3.4,0.6,17.1,2.6,1.4,1.3,,4.3,0.6,2.6,0.556,0.1,0.6,0
Branden Dawson,2015-16,22,1,1.5,0,6.5,0,0.5,1,,1.5,0.333,0.5,,0,0,0
Brandon Bass,2005-06,20,2.3,2.3,0.1,9.2,0.7,0.2,0.6,,2.4,0.4,1,0.632,0.1,0.4,0
Brandon Bass,2006-07,21,2,2,0.1,7.7,0.8,0.1,0.8,0,2.1,0.349,0.7,0.75,0.1,0.5,0
Brandon Bass,2007-08,22,8.3,4.4,0.7,19.7,2.5,0.6,1.9,0,6.2,0.503,3.1,0.822,0.3,1,0
Brandon Bass,2008-09,23,8.5,4.5,0.5,19.4,2.6,0.7,1.7,0,6.3,0.502,3.1,0.867,0.3,1.1,0
Brandon Bass,2009-10,24,5.8,2.5,0.4,13,1.3,0.5,1.4,,4.7,0.511,2.4,0.825,0.2,0.6,0
Brandon Bass,2010-11,25,11.2,5.6,0.8,26.1,3.1,0.7,2.1,0,8.5,0.516,4.4,0.815,0.4,1.3,0
Brandon Bass,2011-12,26,12.5,6.2,0.9,31.7,2.8,0.9,2.3,,10.7,0.479,5.1,0.81,0.6,1.1,0
Brandon Bass,2012-13,27,8.7,5.2,1,27.6,1.9,0.8,2.3,0,7.3,0.487,3.5,0.86,0.5,1,0
Brandon Bass,2013-14,28,11.1,5.7,1.1,27.6,2.9,0.9,2.3,0.333,8.8,0.487,4.3,0.858,0.4,1.2,0
Brandon Bass,2014-15,29,10.6,4.9,1.3,23.5,2.6,0.4,1.7,0.281,8.3,0.515,4.2,0.79,0.5,1,0
Brandon Bass,2015-16,30,6.2,4.1,1.2,18.3,1.7,0.9,1.8,0,4.4,0.548,2.4,0.849,0.5,0.6,0
Brandon Davies,2013-14,22,2.8,2.1,0.5,11.3,1,0.2,1.8,0.2,2.5,0.441,1.1,0.642,0.5,0.7,0
Brandon Davies,2014-15,23,5.3,3.1,1.1,15.7,1.4,0.3,2.2,0.235,5.1,0.456,2,0.649,0.7,1.1,0
Brandon Jennings,2009-10,20,15.5,3.4,5.7,32.6,3.3,0.2,2.3,0.374,14.8,0.37,5.5,0.817,1.3,2.4,0
Brandon Jennings,2010-11,21,16.2,3.7,4.8,34.4,3.9,0.3,2.1,0.323,14.7,0.422,5.7,0.809,1.5,2.3,0
Brandon Jennings,2011-12,22,19.1,3.4,5.5,35.3,3.6,0.3,1.7,0.332,17,0.464,7.1,0.808,1.6,2.2,0
Brandon Jennings,2012-13,23,17.5,3.1,6.5,36.2,3.5,0.1,1.9,0.375,15.6,0.412,6.2,0.819,1.6,2.5,0
Brandon Jennings,2013-14,24,15.5,3.1,7.6,34.1,4,0.1,2,0.337,14.2,0.397,5.3,0.751,1.3,2.7,0
Brandon Jennings,2014-15,25,15.4,2.5,6.6,28.6,3.5,0.1,1.6,0.36,13.2,0.428,5.3,0.839,1.1,2.2,0
Brandon Jennings,2015-16,26,6.7,2.1,3.3,17.6,1.9,0.1,1,0.317,6.1,0.408,2.2,0.706,0.5,0.9,0
Brandon Knight,2011-12,20,12.8,3.2,3.8,32.3,2.1,0.2,2.3,0.38,11.7,0.434,4.8,0.759,0.7,2.6,0
Brandon Knight,2012-13,21,13.3,3.3,4,31.5,3,0.1,2.1,0.367,11.7,0.43,4.8,0.733,0.8,2.7,0
Brandon Knight,2013-14,22,17.9,3.5,4.9,33.3,4.5,0.2,2,0.325,15.2,0.466,6.4,0.802,1,2.6,0
Brandon Knight,2014-15,23,17,3.9,5.2,32.3,3.5,0.2,1.8,0.389,14.1,0.441,6,0.874,1.4,3,0
Brandon Knight,2015-16,24,19.7,3.7,5.1,36.3,3.4,0.3,2.4,0.333,17.3,0.475,7.4,0.847,1.3,3.5,0
Brandon Rush,2008-09,23,8.1,3.1,0.9,24,0.9,0.5,1.7,0.373,7.7,0.451,3.2,0.697,0.5,1,0
Brandon Rush,2009-10,24,9.4,4.2,1.4,30.4,1.1,0.8,1.9,0.411,8.6,0.433,3.6,0.629,0.7,1.1,0
Brandon Rush,2010-11,25,9.1,3.2,0.9,26.2,1.6,0.5,1.6,0.417,7.7,0.425,3.2,0.755,0.6,1,0
Brandon Rush,2011-12,26,9.8,3.9,1.4,26.4,1.3,0.9,1,0.452,7.2,0.544,3.6,0.793,0.5,1,0
Brandon Rush,2012-13,27,7,0.5,1,12.5,1.5,0,2.5,0,4.5,0.857,3,0.667,0,1.5,0
Brandon Rush,2013-14,28,2.1,1.2,0.6,11,0.1,0.2,0.8,0.34,2.4,0.326,0.8,0.6,0.1,0.5,0
Brandon Rush,2014-15,29,0.9,1.2,0.4,8.2,0.3,0.4,0.8,0.111,1.6,0.296,0.3,0.455,0.2,0.3,0
Brandon Rush,2015-16,30,5.2,2.7,0.9,16.2,0.3,0.3,0.8,0.459,4.2,0.448,1.9,0.583,0.3,0.5,0
Brendan Haywood,2001-02,22,5.1,5.2,0.5,20.4,2.6,1.5,2.5,,3.6,0.493,1.8,0.606,0.3,0.8,0
Brendan Haywood,2002-03,23,6.2,5,0.4,23.8,3,1.5,2.8,,4.2,0.51,2.1,0.633,0.4,0.8,0
Brendan Haywood,2003-04,24,7,5,0.6,19.3,3,1.3,2,0,5,0.517,2.6,0.585,0.4,1,0
Brendan Haywood,2004-05,25,9.4,6.8,0.8,27.4,3.8,1.7,3.2,,6.3,0.56,3.5,0.609,0.8,1.4,0
Brendan Haywood,2005-06,26,7.3,5.9,0.6,23.8,2.8,1.3,2.9,,5.5,0.514,2.8,0.585,0.4,1.2,0
Brendan Haywood,2006-07,27,6.6,6.2,0.6,22.6,2.7,1.1,2.7,,4.6,0.558,2.6,0.548,0.4,1.2,0
Brendan Haywood,2007-08,28,10.6,7.2,0.9,27.9,3.7,1.7,2.7,,7.5,0.528,4,0.735,0.4,1.4,0
Brendan Haywood,2008-09,29,9.7,7.3,1.3,29.2,3.5,2.5,2.3,,8.3,0.48,4,0.476,0.7,1.5,0
Brendan Haywood,2009-10,30,9.1,9.3,0.6,30.6,3.2,2.1,2.7,0,6.4,0.563,3.6,0.62,0.3,1.3,0
Brendan Haywood,2010-11,31,4.4,5.2,0.3,18.5,2.5,1,2,0,3.1,0.577,1.8,0.362,0.2,0.7,0
Brendan Haywood,2011-12,32,5.2,6,0.4,21.2,1.8,1,2.2,,4.2,0.518,2.2,0.469,0.4,0.9,0
Brendan Haywood,2012-13,33,3.5,4.8,0.5,19,1.1,0.8,2,0,3.5,0.433,1.5,0.455,0.3,0.8,0
Brendan Haywood,2014-15,35,1.6,1.3,0.1,5.4,0.6,0.5,0.8,,1.4,0.467,0.6,0.538,0.1,0.5,0
Brian Cook,2003-04,23,4.4,2.9,0.6,12.6,0.8,0.5,1.8,0,4,0.493,1.9,0.75,0.5,0.5,0
Brian Cook,2004-05,24,6.4,3,0.5,15.1,0.5,0.4,1.9,0.392,5.9,0.439,2.4,0.757,0.3,0.4,0
Brian Cook,2005-06,25,7.9,3.4,0.9,19,1.2,0.4,2.5,0.429,6.3,0.527,3.2,0.832,0.5,0.8,0
Brian Cook,2006-07,26,6.9,3.3,1,15.7,0.7,0.4,2.1,0.4,6.3,0.474,2.8,0.723,0.4,0.8,0
Brian Cook,2007-08,27,4.7,2.1,0.5,12.3,0.4,0.2,1.8,0.374,4.6,0.378,1.7,0.905,0.3,0.8,0
Brian Cook,2008-09,28,2.5,1.1,0.2,5.7,0.2,0.1,0.9,0.433,2.5,0.326,0.9,0.833,0.1,0.4,0
Brian Cook,2009-10,29,1.4,0.6,0.1,2.9,0.5,0.1,0.3,0.222,1.5,0.357,0.5,0.714,0,0.4,0
Brian Cook,2010-11,30,4.8,2.4,0.4,11.2,0.6,0.3,1.9,0.43,4.3,0.418,1.8,0.625,0.3,0.6,0
Brian Cook,2011-12,31,2.5,2,0.3,8.6,0.3,0.2,1.5,0.2,3.1,0.438,1,0.9,0.2,0.3,0
Brian Roberts,2012-13,27,7.1,1.2,2.8,17,1,0,1.4,0.386,6.6,0.43,2.7,0.909,0.5,0.9,0
Brian Roberts,2013-14,28,9.4,1.9,3.3,23.2,1.8,0.1,1.8,0.36,8.1,0.447,3.4,0.94,0.6,1.3,0
Brian Roberts,2014-15,29,6.7,1.5,2.3,18.5,1,0.1,1,0.321,6.3,0.44,2.4,0.892,0.5,0.8,0
