Player,Season,Age,Points,Rebounds,Assists,Minutes
Quincy Acy,2012-13,22,4.0,2.7,0.4,11.8
Quincy Acy,2013-14,23,2.7,3.4,0.4,13.4
Quincy Acy,2014-15,24,5.9,4.4,1.0,18.9
Quincy Acy,2015-16,25,3.8,2.8,0.4,11.5
Jordan Adams,2014-15,20,3.1,0.9,0.5,8.3
Jordan Adams,2015-16,21,3.5,1.0,1.5,7.5
Steven Adams,2013-14,20,3.3,4.1,0.5,14.8
Steven Adams,2014-15,21,7.7,7.5,0.9,25.3
Steven Adams,2015-16,22,7.1,6.4,0.7,24.4
Jeff Adrien,2010-11,24,2.5,2.5,0.4,8.5
Jeff Adrien,2011-12,25,2.6,2.8,0.1,7.9
Jeff Adrien,2012-13,26,4.0,3.8,0.7,13.7
Jeff Adrien,2013-14,27,6.8,5.8,0.7,18.1
Jeff Adrien,2014-15,28,3.5,4.5,0.9,12.6
Arron Afflalo,2007-08,22,3.7,1.8,0.7,12.9
Arron Afflalo,2008-09,23,4.9,1.8,0.6,16.7
Arron Afflalo,2009-10,24,8.8,3.1,1.7,27.1
Arron Afflalo,2010-11,25,12.6,3.6,2.4,33.7
Arron Afflalo,2011-12,26,15.2,3.2,2.4,33.6
Arron Afflalo,2012-13,27,16.5,3.7,3.2,36.0
Arron Afflalo,2013-14,28,18.2,3.6,3.4,35.0
Arron Afflalo,2014-15,29,13.3,3.2,1.7,32.1
Arron Afflalo,2015-16,30,14.2,3.6,1.9,33.2
Alexis Ajinca,2008-09,20,2.3,1.0,0.1,5.9
Alexis Ajinca,2009-10,21,1.7,0.7,0.0,5.0
Alexis Ajinca,2010-11,22,4.2,2.3,0.3,10.0
Alexis Ajinca,2013-14,25,5.9,4.9,0.7,17.0
Alexis Ajinca,2014-15,26,6.5,4.6,0.7,14.1
Alexis Ajinca,2015-16,27,4.7,4.0,0.5,12.2
Josh Akognon,2012-13,26,1.7,0.3,0.3,3.0
Solomon Alabi,2010-11,22,0.5,1.2,0.2,4.9
Solomon Alabi,2011-12,23,2.4,3.4,0.2,8.7
Furkan Aldemir,2014-15,23,2.3,4.3,0.7,13.2
Cole Aldrich,2010-11,22,1.0,1.9,0.2,7.9
Cole Aldrich,2011-12,23,2.2,1.8,0.1,6.7
Cole Aldrich,2012-13,24,2.2,2.7,0.2,8.6
Cole Aldrich,2013-14,25,2.0,2.8,0.3,7.2
Cole Aldrich,2014-15,26,5.5,5.5,1.2,16.0
Cole Aldrich,2015-16,27,5.8,3.8,0.9,11.7
LaMarcus Aldridge,2006-07,21,9.0,5.0,0.4,22.1
LaMarcus Aldridge,2007-08,22,17.8,7.6,1.6,34.9
LaMarcus Aldridge,2008-09,23,18.1,7.5,1.9,37.1
LaMarcus Aldridge,2009-10,24,17.9,8.0,2.1,37.5
LaMarcus Aldridge,2010-11,25,21.8,8.8,2.1,39.6
LaMarcus Aldridge,2011-12,26,21.7,8.0,2.4,36.3
LaMarcus Aldridge,2012-13,27,21.1,9.1,2.6,37.7
LaMarcus Aldridge,2013-14,28,23.2,11.1,2.6,36.2
LaMarcus Aldridge,2014-15,29,23.4,10.2,1.7,35.4
LaMarcus Aldridge,2015-16,30,15.8,8.6,1.4,29.4
Cliff Alexander,2015-16,20,1.4,0.9,0.0,4.4
Lavoy Allen,2011-12,22,4.1,4.2,0.8,15.2
Lavoy Allen,2012-13,23,5.8,5.0,0.9,21.1
Lavoy Allen,2013-14,24,4.7,4.8,1.1,16.5
Lavoy Allen,2014-15,25,5.0,5.1,1.2,17.0
Lavoy Allen,2015-16,26,5.4,5.5,1.0,21.6
Tony Allen,2004-05,23,6.4,2.9,0.8,16.4
Tony Allen,2005-06,24,7.2,2.2,1.3,19.2
Tony Allen,2006-07,25,11.5,3.8,1.7,24.4
Tony Allen,2007-08,26,6.6,2.2,1.5,18.3
Tony Allen,2008-09,27,7.8,2.3,1.4,19.3
Tony Allen,2009-10,28,6.1,2.7,1.3,16.5
Tony Allen,2010-11,29,8.9,2.7,1.4,20.8
Tony Allen,2011-12,30,9.8,4.0,1.4,26.3
Tony Allen,2012-13,31,8.9,4.6,1.2,26.7
Tony Allen,2013-14,32,9.0,3.8,1.7,23.2
Tony Allen,2014-15,33,8.6,4.4,1.4,26.2
Tony Allen,2015-16,34,6.9,4.7,1.0,24.7
Al-Farouq Aminu,2010-11,20,5.6,3.3,0.7,17.9
Al-Farouq Aminu,2011-12,21,6.0,4.7,1.0,22.4
Al-Farouq Aminu,2012-13,22,7.3,7.7,1.4,27.2
Al-Farouq Aminu,2013-14,23,7.2,6.2,1.4,25.6
Al-Farouq Aminu,2014-15,24,5.6,4.6,0.8,18.5
Al-Farouq Aminu,2015-16,25,10.5,6.5,1.5,29.0
Lou Amundson,2006-07,24,1.5,2.5,0.1,8.1
Lou Amundson,2007-08,25,1.1,0.8,0.0,4.0
Lou Amundson,2008-09,26,4.2,3.6,0.4,13.7
Lou Amundson,2009-10,27,4.7,4.4,0.4,14.8
Lou Amundson,2010-11,28,4.3,4.0,0.4,15.0
Lou Amundson,2011-12,29,3.6,3.7,0.2,12.6
Lou Amundson,2012-13,30,1.9,2.7,0.3,9.5
Lou Amundson,2013-14,31,2.0,2.9,0.3,9.7
Lou Amundson,2014-15,32,4.9,5.1,1.3,17.7
Lou Amundson,2015-16,33,2.2,2.0,0.4,7.8
Chris Andersen,2001-02,23,3.0,3.2,0.3,10.9
Chris Andersen,2002-03,24,5.2,4.6,0.5,15.4
Chris Andersen,2003-04,25,3.4,4.2,0.5,14.5
Chris Andersen,2004-05,26,7.7,6.1,1.1,21.3
Chris Andersen,2005-06,27,5.0,4.8,0.2,17.8
Chris Andersen,2007-08,29,1.2,1.8,0.0,6.8
Chris Andersen,2008-09,30,6.4,6.2,0.4,20.6
Chris Andersen,2009-10,31,5.9,6.4,0.4,22.3
Chris Andersen,2010-11,32,5.6,4.9,0.4,16.3
Chris Andersen,2011-12,33,5.3,4.6,0.2,15.2
Chris Andersen,2012-13,34,4.9,4.1,0.4,14.9
Chris Andersen,2013-14,35,6.6,5.3,0.3,19.4
Chris Andersen,2014-15,36,5.3,5.0,0.7,18.9
Chris Andersen,2015-16,37,1.9,1.3,0.4,5.1
Alan Anderson,2005-06,23,5.8,1.9,0.9,15.7
Alan Anderson,2006-07,24,5.8,1.9,1.2,15.1
Alan Anderson,2011-12,29,9.6,2.0,1.5,27.1
Alan Anderson,2012-13,30,10.7,2.3,1.6,23.0
Alan Anderson,2013-14,31,7.2,2.2,1.0,22.7
Alan Anderson,2014-15,32,7.4,2.8,1.1,23.6
James Anderson,2010-11,21,3.6,0.9,0.7,11.0
James Anderson,2011-12,22,3.7,1.5,0.8,11.8
James Anderson,2012-13,23,3.8,1.8,1.1,10.3
James Anderson,2013-14,24,10.1,3.8,1.9,28.9
James Anderson,2015-16,26,2.2,1.2,0.5,10.5
Justin Anderson,2015-16,22,2.3,1.3,0.3,7.8
Kyle Anderson,2014-15,21,2.2,2.2,0.8,10.8
Kyle Anderson,2015-16,22,3.9,2.2,1.2,12.5
Ryan Anderson,2008-09,20,7.4,4.7,0.8,19.9
Ryan Anderson,2009-10,21,7.7,3.2,0.6,14.5
Ryan Anderson,2010-11,22,10.6,5.5,0.8,22.3
Ryan Anderson,2011-12,23,16.1,7.7,0.9,32.2
Ryan Anderson,2012-13,24,16.2,6.4,1.2,30.9
Ryan Anderson,2013-14,25,19.8,6.5,0.8,36.1
Ryan Anderson,2014-15,26,13.7,4.8,0.9,27.5
Ryan Anderson,2015-16,27,17.5,6.1,1.1,31.5
Giannis Antetokounmpo,2013-14,19,6.8,4.4,1.9,24.6
Giannis Antetokounmpo,2014-15,20,12.7,6.7,2.6,31.4
Giannis Antetokounmpo,2015-16,21,15.8,7.1,2.8,34.5
Thanasis Antetokounmpo,2015-16,23,2.0,0.0,0.0,2.0
Carmelo Anthony,2003-04,19,21.0,6.1,2.8,36.5
Carmelo Anthony,2004-05,20,20.8,5.7,2.6,34.8
Carmelo Anthony,2005-06,21,26.5,4.9,2.7,36.8
Carmelo Anthony,2006-07,22,28.9,6.0,3.8,38.2
Carmelo Anthony,2007-08,23,25.7,7.4,3.4,36.4
Carmelo Anthony,2008-09,24,22.8,6.8,3.4,34.5
Carmelo Anthony,2009-10,25,28.2,6.6,3.2,38.2
Carmelo Anthony,2010-11,26,25.6,7.3,2.9,35.7
Carmelo Anthony,2011-12,27,22.6,6.3,3.6,34.1
Carmelo Anthony,2012-13,28,28.7,6.9,2.6,37.0
Carmelo Anthony,2013-14,29,27.4,8.1,3.1,38.7
Carmelo Anthony,2014-15,30,24.2,6.6,3.1,35.7
Carmelo Anthony,2015-16,31,21.2,7.5,4.1,34.5
Joel Anthony,2007-08,25,3.5,3.9,0.1,20.8
Joel Anthony,2008-09,26,2.2,3.0,0.4,16.1
Joel Anthony,2009-10,27,2.7,3.1,0.2,16.5
Joel Anthony,2010-11,28,2.0,3.5,0.3,19.5
Joel Anthony,2011-12,29,3.4,3.9,0.1,21.1
Joel Anthony,2012-13,30,1.4,1.9,0.2,9.1
Joel Anthony,2013-14,31,0.8,1.2,0.1,5.6
Joel Anthony,2014-15,32,1.8,1.9,0.1,8.3
Joel Anthony,2015-16,33,0.7,1.2,0.1,4.0
Pero Antic,2013-14,31,7.0,4.2,1.2,18.5
Pero Antic,2014-15,32,5.7,3.0,0.8,16.5
Keith Appling,2015-16,23,2.0,0.3,0.3,7.3
Trevor Ariza,2004-05,19,5.9,3.0,1.1,17.3
Trevor Ariza,2005-06,20,4.6,3.8,1.1,17.5
Trevor Ariza,2006-07,21,8.9,4.4,1.1,22.4
Trevor Ariza,2007-08,22,5.5,3.1,1.3,15.6
Trevor Ariza,2008-09,23,8.9,4.3,1.8,24.4
Trevor Ariza,2009-10,24,14.9,5.6,3.8,36.5
Trevor Ariza,2010-11,25,11.0,5.4,2.2,34.7
Trevor Ariza,2011-12,26,10.8,5.2,3.3,32.9
Trevor Ariza,2012-13,27,9.5,4.8,2.0,26.3
Trevor Ariza,2013-14,28,14.4,6.2,2.5,35.4
Trevor Ariza,2014-15,29,12.8,5.6,2.5,35.7
Trevor Ariza,2015-16,30,12.2,4.7,1.9,34.5
Hilton Armstrong,2006-07,22,3.1,2.7,0.2,11.3
Hilton Armstrong,2007-08,23,2.7,2.5,0.4,11.3
Hilton Armstrong,2008-09,24,4.8,2.8,0.4,15.6
Hilton Armstrong,2009-10,25,2.2,2.5,0.6,10.2
Hilton Armstrong,2010-11,26,1.7,2.5,0.3,9.2
Hilton Armstrong,2013-14,29,1.7,3.1,0.3,6.5
Darrell Arthur,2008-09,20,5.6,4.6,0.6,19.3
Darrell Arthur,2009-10,21,4.5,3.4,0.5,14.3
Darrell Arthur,2010-11,22,9.1,4.3,0.7,20.1
Darrell Arthur,2012-13,24,6.1,2.9,0.6,16.4
Darrell Arthur,2013-14,25,5.9,3.1,0.9,17.1
Darrell Arthur,2014-15,26,6.6,2.9,1.0,17.0
Darrell Arthur,2015-16,27,7.2,4.0,1.3,20.8
Omer Asik,2010-11,24,2.8,3.7,0.4,12.1
Omer Asik,2011-12,25,3.1,5.3,0.5,14.7
Omer Asik,2012-13,26,10.1,11.7,0.9,30.0
Omer Asik,2013-14,27,5.8,7.9,0.5,20.2
Omer Asik,2014-15,28,7.3,9.8,0.9,26.1
Omer Asik,2015-16,29,3.6,5.7,0.4,17.1
D.J. Augustin,2008-09,21,11.8,1.8,3.5,26.5
D.J. Augustin,2009-10,22,6.4,1.2,2.4,18.4
D.J. Augustin,2010-11,23,14.4,2.7,6.1,33.6
D.J. Augustin,2011-12,24,11.1,2.3,6.4,29.3
D.J. Augustin,2012-13,25,4.7,1.2,2.2,16.1
D.J. Augustin,2013-14,26,13.1,1.8,4.4,27.3
D.J. Augustin,2014-15,27,9.5,2.0,4.3,24.0
D.J. Augustin,2015-16,28,4.2,1.3,1.9,15.3
Gustavo Ayon,2011-12,26,5.9,4.9,1.4,20.1
Gustavo Ayon,2012-13,27,3.7,3.6,1.3,13.3
Gustavo Ayon,2013-14,28,4.3,4.8,1.1,16.5
Jeff Ayres,2009-10,22,2.7,2.5,0.0,10.4
Jeff Ayres,2011-12,24,1.7,1.7,0.2,5.3
Jeff Ayres,2012-13,25,3.9,2.8,0.4,10.0
Jeff Ayres,2013-14,26,3.3,3.5,0.8,13.0
Jeff Ayres,2014-15,27,2.7,2.3,0.3,7.5
Jeff Ayres,2015-16,28,1.0,0.5,0.5,3.5
Chris Babb,2013-14,23,1.6,1.2,0.2,9.4
Luke Babbitt,2010-11,21,1.5,1.3,0.3,5.7
Luke Babbitt,2011-12,22,5.1,2.4,0.4,13.4
Luke Babbitt,2012-13,23,3.9,2.2,0.5,11.8
Luke Babbitt,2013-14,24,6.3,3.3,1.1,17.5
Luke Babbitt,2014-15,25,4.1,1.8,0.4,13.2
Luke Babbitt,2015-16,26,3.5,2.4,0.5,13.7
Cameron Bairstow,2014-15,24,0.6,0.4,0.1,3.6
Cameron Bairstow,2015-16,25,1.0,1.4,0.1,3.8
Renaldo Balkman,2006-07,22,4.9,4.3,0.6,15.6
Renaldo Balkman,2007-08,23,3.4,3.3,0.6,14.6
Renaldo Balkman,2008-09,24,5.0,3.8,0.6,14.7
Renaldo Balkman,2009-10,25,1.1,1.8,0.5,7.0
Renaldo Balkman,2010-11,26,2.0,0.9,0.3,7.8
Renaldo Balkman,2011-12,27,3.0,1.9,0.4,8.2
Leandro Barbosa,2003-04,21,7.9,1.8,2.4,21.4
Leandro Barbosa,2004-05,22,7.0,2.1,2.0,17.3
Leandro Barbosa,2005-06,23,13.1,2.6,2.8,27.9
Leandro Barbosa,2006-07,24,18.1,2.7,4.0,32.7
Leandro Barbosa,2007-08,25,15.6,2.8,2.6,29.5
Leandro Barbosa,2008-09,26,14.2,2.6,2.3,24.4
Leandro Barbosa,2009-10,27,9.5,1.6,1.5,17.9
Leandro Barbosa,2010-11,28,13.3,1.7,2.1,24.1
Leandro Barbosa,2011-12,29,11.1,2.0,1.5,21.6
Leandro Barbosa,2012-13,30,5.2,1.1,1.4,12.5
Leandro Barbosa,2013-14,31,7.5,1.9,1.6,18.4
Leandro Barbosa,2014-15,32,7.1,1.4,1.5,14.9
Leandro Barbosa,2015-16,33,6.5,1.4,1.5,14.9
J.J. Barea,2006-07,22,2.4,0.8,0.7,5.8
J.J. Barea,2007-08,23,4.3,1.1,1.3,10.5
J.J. Barea,2008-09,24,7.8,2.2,3.4,20.3
J.J. Barea,2009-10,25,7.6,1.9,3.3,19.8
J.J. Barea,2010-11,26,9.5,2.0,3.9,20.6
J.J. Barea,2011-12,27,11.3,2.8,5.7,25.2
J.J. Barea,2012-13,28,11.3,2.8,4.0,23.1
J.J. Barea,2013-14,29,8.4,1.9,3.8,18.6
J.J. Barea,2014-15,30,7.5,1.7,3.4,17.7
J.J. Barea,2015-16,31,9.7,2.0,4.0,21.7
Andrea Bargnani,2006-07,21,11.6,3.9,0.8,25.1
Andrea Bargnani,2007-08,22,10.2,3.7,1.1,23.9
Andrea Bargnani,2008-09,23,15.4,5.3,1.2,31.4
Andrea Bargnani,2009-10,24,17.2,6.2,1.2,35.0
Andrea Bargnani,2010-11,25,21.4,5.2,1.8,35.7
Andrea Bargnani,2011-12,26,19.5,5.5,2.0,33.3
Andrea Bargnani,2012-13,27,12.7,3.7,1.1,28.7
Andrea Bargnani,2013-14,28,13.3,5.3,1.1,29.9
Andrea Bargnani,2014-15,29,14.8,4.4,1.6,27.1
Andrea Bargnani,2015-16,30,6.6,2.1,0.3,13.8
Harrison Barnes,2012-13,20,9.2,4.1,1.2,25.4
Harrison Barnes,2013-14,21,9.5,4.0,1.5,28.3
Harrison Barnes,2014-15,22,10.1,5.5,1.4,28.3
Harrison Barnes,2015-16,23,12.1,4.5,1.9,28.9
Matt Barnes,2003-04,23,4.5,4.0,1.3,19.1
Matt Barnes,2004-05,24,3.8,3.1,1.3,16.6
Matt Barnes,2005-06,25,3.1,2.2,0.5,11.3
Matt Barnes,2006-07,26,9.8,4.6,2.1,23.9
Matt Barnes,2007-08,27,6.7,4.4,1.9,19.4
Matt Barnes,2008-09,28,10.2,5.5,2.8,27.0
Matt Barnes,2009-10,29,8.8,5.5,1.7,25.9
Matt Barnes,2010-11,30,6.7,4.3,1.3,19.2
Matt Barnes,2011-12,31,7.8,5.5,2.0,22.9
Matt Barnes,2012-13,32,10.3,4.6,1.5,25.7
Matt Barnes,2013-14,33,9.9,4.6,2.0,27.5
Matt Barnes,2014-15,34,10.1,4.0,1.5,29.9
Matt Barnes,2015-16,35,8.8,5.0,1.7,26.4
Earl Barron,2005-06,24,1.6,1.3,0.0,5.6
Earl Barron,2006-07,25,2.3,1.5,0.2,7.3
Earl Barron,2007-08,26,7.1,4.3,0.6,19.3
Earl Barron,2009-10,28,11.7,11.0,1.1,33.1
Earl Barron,2010-11,29,3.8,3.6,0.5,14.5
Earl Barron,2011-12,30,2.0,0.5,0.0,4.5
Earl Barron,2012-13,31,3.3,5.1,0.4,13.3
Earl Barron,2014-15,33,2.0,1.8,0.3,8.9
Will Barton,2012-13,22,4.0,2.0,0.8,12.2
Will Barton,2013-14,23,4.0,1.8,0.8,9.4
Will Barton,2014-15,24,6.8,2.8,1.4,16.9
Will Barton,2015-16,25,15.5,5.9,2.4,28.8
Brandon Bass,2005-06,20,2.3,2.3,0.1,9.2
Brandon Bass,2006-07,21,2.0,2.0,0.1,7.7
Brandon Bass,2007-08,22,8.3,4.4,0.7,19.7
Brandon Bass,2008-09,23,8.5,4.5,0.5,19.4
Brandon Bass,2009-10,24,5.8,2.5,0.4,13.0
Brandon Bass,2010-11,25,11.2,5.6,0.8,26.1
Brandon Bass,2011-12,26,12.5,6.2,0.9,31.7
Brandon Bass,2012-13,27,8.7,5.2,1.0,27.6
Brandon Bass,2013-14,28,11.1,5.7,1.1,27.6
Brandon Bass,2014-15,29,10.6,4.9,1.3,23.5
Brandon Bass,2015-16,30,6.3,4.2,1.1,18.0
Nicolas Batum,2008-09,20,5.4,2.8,0.9,18.4
Nicolas Batum,2009-10,21,10.1,3.8,1.2,24.8
Nicolas Batum,2010-11,22,12.4,4.5,1.5,31.5
Nicolas Batum,2011-12,23,13.9,4.6,1.4,30.4
Nicolas Batum,2012-13,24,14.3,5.6,4.9,38.5
Nicolas Batum,2013-14,25,13.0,7.5,5.1,36.0
Nicolas Batum,2014-15,26,9.4,5.9,4.8,33.5
Nicolas Batum,2015-16,27,14.6,6.3,5.4,34.8
Jerryd Bayless,2008-09,20,4.3,1.1,1.5,12.4
Jerryd Bayless,2009-10,21,8.5,1.6,2.3,17.6
Jerryd Bayless,2010-11,22,9.2,2.3,3.7,21.1
Jerryd Bayless,2011-12,23,11.4,2.1,3.8,22.7
Jerryd Bayless,2012-13,24,8.7,2.2,3.3,22.1
Jerryd Bayless,2013-14,25,9.3,2.0,2.7,23.4
Jerryd Bayless,2014-15,26,7.8,2.7,3.0,22.3
Jerryd Bayless,2015-16,27,10.3,2.7,3.5,28.2
Aron Baynes,2012-13,26,2.7,2.0,0.3,8.8
Aron Baynes,2013-14,27,3.0,2.7,0.6,9.3
Aron Baynes,2014-15,28,6.6,4.5,0.5,16.0
Aron Baynes,2015-16,29,5.7,4.5,0.8,14.3
Kent Bazemore,2012-13,23,2.0,0.4,0.4,4.4
Kent Bazemore,2013-14,24,6.0,1.7,1.4,13.6
Kent Bazemore,2014-15,25,5.2,3.0,1.0,17.7
Kent Bazemore,2015-16,26,12.8,4.6,2.3,28.3
Bradley Beal,2012-13,19,13.9,3.8,2.4,31.2
Bradley Beal,2013-14,20,17.1,3.7,3.3,34.7
Bradley Beal,2014-15,21,15.3,3.8,3.1,33.4
Bradley Beal,2015-16,22,18.1,4.0,3.0,32.5
Michael Beasley,2008-09,20,13.9,5.4,1.0,24.8
Michael Beasley,2009-10,21,14.8,6.4,1.3,29.8
Michael Beasley,2010-11,22,19.2,5.6,2.2,32.3
Michael Beasley,2011-12,23,11.5,4.4,1.0,23.1
Michael Beasley,2012-13,24,10.1,3.8,1.5,20.7
Michael Beasley,2013-14,25,7.9,3.1,0.8,15.1
Michael Beasley,2014-15,26,8.8,3.7,1.3,21.0
Rodrigue Beaubois,2009-10,21,7.1,1.4,1.3,12.5
Rodrigue Beaubois,2010-11,22,8.4,1.9,2.3,17.7
Rodrigue Beaubois,2011-12,23,8.9,2.8,2.9,21.7
Rodrigue Beaubois,2012-13,24,4.0,1.3,1.9,12.2
Marco Belinelli,2007-08,21,2.9,0.4,0.5,7.3
Marco Belinelli,2008-09,22,8.9,1.7,2.1,21.0
Marco Belinelli,2009-10,23,7.1,1.4,1.3,17.0
Marco Belinelli,2010-11,24,10.5,1.9,1.2,24.5
Marco Belinelli,2011-12,25,11.8,2.6,1.5,29.8
Marco Belinelli,2012-13,26,9.6,1.9,2.0,25.8
Marco Belinelli,2013-14,27,11.4,2.8,2.2,25.2
Marco Belinelli,2014-15,28,9.2,2.5,1.5,22.4
Marco Belinelli,2015-16,29,10.7,1.8,2.0,25.3
Jerrelle Benimon,2014-15,23,0.0,1.5,0.0,1.5
Anthony Bennett,2013-14,20,4.2,3.0,0.3,12.8
Anthony Bennett,2014-15,21,5.2,3.8,0.8,15.7
Anthony Bennett,2015-16,22,1.5,1.4,0.0,4.9
Keith Benson,2011-12,23,0.0,1.0,0.0,3.0
Patrick Beverley,2012-13,24,5.6,2.7,2.9,17.4
Patrick Beverley,2013-14,25,10.2,3.5,2.7,31.3
Patrick Beverley,2014-15,26,10.1,4.2,3.4,30.8
Patrick Beverley,2015-16,27,9.1,3.0,2.6,26.3
Sim Bhullar,2014-15,22,0.7,0.3,0.3,1.0
Andris Biedrins,2004-05,18,3.6,3.9,0.4,12.8
Andris Biedrins,2005-06,19,3.8,4.2,0.4,14.7
Andris Biedrins,2006-07,20,9.5,9.3,1.1,29.0
Andris Biedrins,2007-08,21,10.5,9.8,1.0,27.3
Andris Biedrins,2008-09,22,11.9,11.2,2.0,30.0
Andris Biedrins,2009-10,23,5.0,7.8,1.7,23.1
Andris Biedrins,2010-11,24,5.0,7.2,1.0,23.7
Andris Biedrins,2011-12,25,1.7,3.7,0.3,15.7
Andris Biedrins,2012-13,26,0.5,2.9,0.3,9.3
Andris Biedrins,2013-14,27,0.5,2.8,0.0,7.5
Bismack Biyombo,2011-12,19,5.2,5.8,0.4,23.1
Bismack Biyombo,2012-13,20,4.8,7.3,0.4,27.3
Bismack Biyombo,2013-14,21,2.9,4.8,0.1,13.9
Bismack Biyombo,2014-15,22,4.8,6.4,0.3,19.4
Bismack Biyombo,2015-16,23,5.6,8.3,0.3,22.6
Nemanja Bjelica,2015-16,27,4.6,3.3,1.4,18.6
Tarik Black,2014-15,23,6.0,5.8,0.7,19.0
Tarik Black,2015-16,24,3.7,4.0,0.2,10.8
DeJuan Blair,2009-10,20,7.8,6.4,0.8,18.2
DeJuan Blair,2010-11,21,8.3,7.0,1.0,21.4
DeJuan Blair,2011-12,22,9.5,5.5,1.2,21.3
DeJuan Blair,2012-13,23,5.4,3.8,0.7,14.0
DeJuan Blair,2013-14,24,6.4,4.7,0.9,15.6
DeJuan Blair,2014-15,25,1.9,1.9,0.1,6.2
DeJuan Blair,2015-16,26,2.3,2.1,0.4,7.9
Steve Blake,2003-04,23,5.9,1.6,2.8,18.6
Steve Blake,2004-05,24,4.3,1.6,1.6,14.7
Steve Blake,2005-06,25,8.2,2.1,4.5,26.2
Steve Blake,2006-07,26,6.4,2.1,5.0,27.1
Steve Blake,2007-08,27,8.5,2.4,5.1,29.9
Steve Blake,2008-09,28,11.0,2.5,5.0,31.7
Steve Blake,2009-10,29,7.3,2.3,4.8,27.0
Steve Blake,2010-11,30,4.0,2.0,2.2,20.0
Steve Blake,2011-12,31,5.2,1.6,3.3,23.3
Steve Blake,2012-13,32,7.3,2.9,3.8,26.1
Steve Blake,2013-14,33,6.9,2.9,5.6,27.2
Steve Blake,2014-15,34,4.3,1.7,3.6,18.9
Steve Blake,2015-16,35,4.3,1.6,3.0,15.5
Andray Blatche,2005-06,19,2.2,1.3,0.3,6.0
Andray Blatche,2006-07,20,3.7,3.4,0.7,12.2
Andray Blatche,2007-08,21,7.5,5.2,1.1,20.4
Andray Blatche,2008-09,22,10.0,5.3,1.7,24.0
Andray Blatche,2009-10,23,14.1,6.3,2.1,27.9
Andray Blatche,2010-11,24,16.8,8.2,2.3,33.9
Andray Blatche,2011-12,25,8.5,5.8,1.1,24.1
Andray Blatche,2012-13,26,10.3,5.1,1.0,19.0
Andray Blatche,2013-14,27,11.2,5.3,1.5,22.2
Eric Bledsoe,2010-11,21,6.7,2.8,3.6,22.7
Eric Bledsoe,2011-12,22,3.3,1.6,1.7,11.6
Eric Bledsoe,2012-13,23,8.5,3.0,3.1,20.4
Eric Bledsoe,2013-14,24,17.7,4.7,5.5,32.9
Eric Bledsoe,2014-15,25,17.0,5.2,6.1,34.6
Eric Bledsoe,2015-16,26,20.4,4.0,6.1,34.2
Vander Blue,2013-14,21,1.7,1.0,0.3,5.0
Vander Blue,2014-15,22,11.0,4.5,4.0,37.0
Keith Bogans,2003-04,23,6.8,4.3,1.3,24.5
Keith Bogans,2004-05,24,9.6,3.1,1.8,24.2
Keith Bogans,2005-06,25,8.6,3.5,1.8,26.6
Keith Bogans,2006-07,26,5.1,1.6,1.0,16.8
Keith Bogans,2007-08,27,8.7,3.2,1.3,26.8
Keith Bogans,2008-09,28,5.6,3.1,1.0,19.6
Keith Bogans,2009-10,29,4.4,2.2,1.2,19.7
Keith Bogans,2010-11,30,4.4,1.8,1.2,17.8
Keith Bogans,2011-12,31,4.2,2.2,0.6,18.8
Keith Bogans,2012-13,32,4.2,1.6,1.0,19.0
Keith Bogans,2013-14,33,2.0,0.5,0.5,9.2
Bojan Bogdanovic,2014-15,25,9.0,2.7,0.9,23.8
Bojan Bogdanovic,2015-16,26,9.1,3.3,1.0,26.7
Andrew Bogut,2005-06,21,9.4,7.0,2.3,28.6
Andrew Bogut,2006-07,22,12.3,8.8,3.0,34.2
Andrew Bogut,2007-08,23,14.3,9.8,2.6,34.9
Andrew Bogut,2008-09,24,11.7,10.3,2.0,31.2
Andrew Bogut,2009-10,25,15.9,10.2,1.8,32.3
Andrew Bogut,2010-11,26,12.8,11.1,2.0,35.3
Andrew Bogut,2011-12,27,11.3,8.3,2.6,30.3
Andrew Bogut,2012-13,28,5.8,7.7,2.1,24.6
Andrew Bogut,2013-14,29,7.3,10.0,1.7,26.4
Andrew Bogut,2014-15,30,6.3,8.1,2.7,23.6
Andrew Bogut,2015-16,31,5.6,7.4,2.0,20.9
Matt Bonner,2004-05,24,7.2,3.5,0.6,18.9
Matt Bonner,2005-06,25,7.5,3.6,0.7,21.9
Matt Bonner,2006-07,26,4.9,2.8,0.4,11.7
Matt Bonner,2007-08,27,4.8,2.8,0.5,12.5
Matt Bonner,2008-09,28,8.2,4.8,1.0,23.8
Matt Bonner,2009-10,29,7.0,3.3,1.0,17.9
Matt Bonner,2010-11,30,7.3,3.6,0.9,21.7
Matt Bonner,2011-12,31,6.6,3.3,0.9,20.4
Matt Bonner,2012-13,32,4.2,1.9,0.5,13.4
Matt Bonner,2013-14,33,3.2,2.1,0.5,11.3
Matt Bonner,2014-15,34,3.7,1.6,0.7,13.0
Matt Bonner,2015-16,35,2.1,0.9,0.3,5.8
Devin Booker,2015-16,19,9.7,1.8,1.5,21.3
Trevor Booker,2010-11,23,5.3,3.9,0.5,16.4
Trevor Booker,2011-12,24,8.4,6.5,0.8,25.2
Trevor Booker,2012-13,25,5.3,5.0,0.8,18.5
Trevor Booker,2013-14,26,6.8,5.3,0.9,21.6
Trevor Booker,2014-15,27,7.2,5.0,1.1,19.8
